>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Fri May 28 16:10:51 2021 | (b'\x8c\xef\x8d\xcf',) | (36367, 36367, 36367, 36367, 36335, 36335, 36365, 36367) | (b'\x8e$\x8e\x0f\x8e\x0f\x8e/\x8e\x0f\x8e\x0f',) | 0
>> Fri May 28 16:10:52 2021 | (b's@t\x00',) | (29760, 29760, 29732, 29728, 29738, 29728, 29728, 29728) | (b't t t t t t ',)                         | 0
>> Fri May 28 16:10:53 2021 | (b'm\xc0ne',) | (28352, 28352, 28352, 28352, 28320, 28320, 28352, 28322) | (b'n\xc0n\xc0n\xc0n\xc0n\xa0n\xa0',)       | 0
>> Fri May 28 16:10:53 2021 | (b'i\xe0j\xa0',) | (27360, 27360, 27360, 27360, 27328, 27328, 27360, 27328) | (b'j\xc0j\xc0j\xc0j\xc0j\xc0j\xc0',)       | 0
>> Fri May 28 16:10:54 2021 | (b'g g\xc0',) | (26624, 26656, 26656, 26624, 26592, 26624, 26656, 26656) | (b'h\x00h\x00h\x00h\x00h\x00h\x00',)       | 0
>> Fri May 28 16:10:54 2021 | (b'e e\xc0',) | (26112, 26144, 26144, 26112, 26112, 26112, 26112, 26112) | (b'f\x00f\x00f\x00f\x00f\x00f\x00',)       | 0
>> Fri May 28 16:10:55 2021 | (b'e\xa0f@',) | (26240, 26240, 26240, 26208, 26240, 26240, 26240, 26240) | (b'f\x80f\x80f\x80f\x80f\x80f\x80',)       | 0
>> Fri May 28 16:10:55 2021 | (b'g\xe0h\xa0',) | (26848, 26848, 26848, 26816, 26816, 26816, 26816, 26816) | (b'h\xc0h\xc0h\xc0h\xc0h\xc0h\xc0',)       | 0
>> Fri May 28 16:10:56 2021 | (b'k k\xc0',) | (27648, 27680, 27680, 27648, 27648, 27648, 27648, 27648) | (b'l\x00l\x00l\x00l\x00l\x00l ',)          | 0
>> Fri May 28 16:10:56 2021 | (b'o\x80p"',) | (28800, 28832, 28801, 28777, 28800, 28832, 28800, 28775) | (b'pcp\x80p\x80p\x80pbpg',)                | 0
>> Fri May 28 16:10:57 2021 | (b'u\x80v`',) | (30341, 30336, 30336, 30313, 30304, 30306, 30304, 30304) | (b'v`v`v`v`vgv`',)                         | 0
>> Fri May 28 16:10:57 2021 | (b'|\xab}l',) | (32190, 32183, 32168, 32168, 32178, 32163, 32178, 32190) | (b'}\xbe}\xcf}\xc0}\xc5}\xca}\xb5',)       | 0
>> Fri May 28 16:10:58 2021 | (b'\x85\xbb\x86\x81',) | (34533, 34519, 34508, 34530, 34513, 34508, 34514, 34501) | (b'\x86\xd5\x86\xca\x86\xc8\x86\xd8\x86\xc0\x86\xc8',) | 0
>> Fri May 28 16:10:58 2021 | (b'\x90f\x91\x0f',) | (37263, 37263, 37263, 37231, 37231, 37231, 37231, 37231) | (b'\x91o\x91o\x91o\x91o\x91o\x91o',)       | 0
>> Fri May 28 16:10:59 2021 | (b'\x9c\xaf\x9d\x8f',) | (40431, 40399, 40399, 40399, 40399, 40399, 40399, 40399) | (b'\x9d\xcf\x9d\xcf\x9d\xef\x9d\xef\x9d\xef\x9d\xef',) | 0
>> Fri May 28 16:11:00 2021 | (b'\xaa\xef\xab\xaf',) | (44047, 44079, 44047, 44047, 44047, 44047, 44047, 44047) | (b'\xac\x0f\xac\x0f\xac\x0f\xac\x0f\xac\x0f\xac\x0f',) | 0
>> Fri May 28 16:11:00 2021 | (b'\xba\xaf\xbbo',) | (48079, 48079, 48111, 48079, 48111, 48079, 48111, 48079) | (b'\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef',) | 0
>> Fri May 28 16:11:01 2021 | (b'\xcc\xaf\xcd\xaf',) | (52719, 52719, 52719, 52719, 52719, 52719, 52719, 52719) | (b'\xcd\xcf\xcd\xcf\xcd\xcf\xcd\xef\xcd\xef\xcd\xef',) | 0
>> Fri May 28 16:11:01 2021 | (b'\xe0o\xe1o',) | (57807, 57775, 57775, 57775, 57775, 57775, 57775, 57775) | (b'\xe1\xaf\xe1\xaf\xe1\xaf\xe1\xaf\xe1\xaf\xe1\xaf',) | 0
>> Fri May 28 16:11:02 2021 | (b'\xf5\xaf\xf7\x0f',) | (63247, 63343, 63247, 63247, 63247, 63247, 63247, 63247) | (b'\xf7\x0f\xf7\x0f\xf7\x0f\xf7\x0f\xf7\x0f\xf7\x0f',) | 0
>> Fri May 28 16:11:02 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:03 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:03 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:04 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:04 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:05 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:05 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:06 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:06 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:07 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:07 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:08 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:08 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:09 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:09 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:10 2021 | (b'\xff\xff\xff\xff',) | (65535, 65535, 65535, 65535, 65535, 65535, 65535, 65535) | (b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff',) | 0
>> Fri May 28 16:11:10 2021 | (b'\xf2\xaf\xf3o',) | (62447, 62415, 62415, 62415, 62447, 62415, 62415, 62415) | (b'\xf3\xcf\xf3\xcf\xf3\xcf\xf3\xcf\xf3\xcf\xf3\xef',) | 0
>> Fri May 28 16:11:11 2021 | (b'\xdc\xaf\xdd\xcf',) | (56943, 56879, 56879, 56879, 56879, 56879, 56879, 56943) | (b'\xde/\xde/\xdeo\xdeo\xdeo\xdeo',)       | 0
>> Fri May 28 16:11:11 2021 | (b'\xc9/\xca/',) | (51887, 51887, 51823, 51823, 51823, 51823, 51823, 51887) | (b'\xcao\xca\xaf\xca\xaf\xca\xaf\xca\xaf\xca\xaf',) | 0
>> Fri May 28 16:11:12 2021 | (b'\xb7o\xb8\xaf',) | (47279, 47311, 47279, 47279, 47279, 47279, 47311, 47279) | (b'\xb8\xaf\xb8\xcf\xb8\xaf\xb8\xaf\xb8\xcf\xb8\xaf',) | 0
>> Fri May 28 16:11:12 2021 | (b'\xa7\x8f\xa8o',) | (43247, 43247, 43215, 43215, 43215, 43215, 43215, 43183) | (b'\xa8\xaf\xa8\xaf\xa8\xcf\xa8\xaf\xa8\xaf\xa8\xcf',) | 0
>> Fri May 28 16:11:13 2021 | (b'\x99\xcf\x9a\x8f',) | (39663, 39631, 39663, 39631, 39663, 39631, 39631, 39663) | (b'\x9a\xcf\x9a\xef\x9a\xcf\x9a\xef\x9a\xef\x9a\xef',) | 0
>> Fri May 28 16:11:14 2021 | (b'\x83m\x844',) | (33939, 33953, 33937, 33931, 33920, 33938, 33906, 33906) | (b'\x84~\x84i\x84x\x84\x85\x84\x90\x84\x96',) | 0
>> Fri May 28 16:11:15 2021 | (b'z\xb9{\x8a',) | (31688, 31680, 31674, 31649, 31658, 31659, 31666, 31654) | (b'{\xc0{\xc0{\xd6{\xb8{\xc6{\xcf',)       | 0
>> Fri May 28 16:11:15 2021 | (b'r`s\x05',) | (29536, 29536, 29538, 29504, 29507, 29504, 29536, 29536) | (b's`s`s`s`s`s`',)                         | 0
>> Fri May 28 16:11:16 2021 | (b'{\x84|:',) | (31900, 31898, 31888, 31880, 31862, 31868, 31878, 31878) | (b'|\x88|x|\x80|\x93|\x84|\x8c',)          | 0
>> Fri May 28 16:11:17 2021 | (b'uevC',) | (30321, 30321, 30336, 30305, 30304, 30311, 30304, 30304) | (b'vdv`v`v`v`v`',)                         | 0
>> Fri May 28 16:11:17 2021 | (b'f`g ',) | (26464, 26464, 26464, 26464, 26464, 26464, 26464, 26464) | (b'g`g`g`g`g`g`',)                         | 0
>> Fri May 28 16:11:18 2021 | (b'C\xc0D@',) | (17536, 17568, 17504, 17504, 17504, 17504, 17504, 17504) | (b'D`D`D`D`D`D`',)                         | 0
>> Fri May 28 16:11:18 2021 | (b'D\xc0E`',) | (17824, 17824, 17824, 17792, 17792, 17792, 17824, 17824) | (b'E\xa0E\xa0E\xa0E\xa0E\xa0E\xa0',)       | 0
>> Fri May 28 16:11:19 2021 | (b'F\xa0G ',) | (18272, 18272, 18272, 18272, 18272, 18272, 18272, 18272) | (b'G`G`G`G`G`G`',)                         | 0
>> Fri May 28 16:11:19 2021 | (b'I\x00I\x80',) | (18912, 18912, 18912, 18912, 18912, 18912, 18912, 18912) | (b'I\xe0I\xe0I\xe0I\xe0I\xe0I\xe0',)       | 0
>> Fri May 28 16:11:20 2021 | (b'K\xc0L`',) | (19616, 19616, 19616, 19584, 19584, 19584, 19584, 19584) | (b'L\x80L\xa0L\xa0L\xa0L\xa0L\x80',)       | 0
>> Fri May 28 16:11:20 2021 | (b'O O\xc0',) | (20480, 20512, 20480, 20480, 20448, 20448, 20480, 20480) | (b'P\x00O\xe0P\x00P P O\xe0',)             | 0
>> Fri May 28 16:11:21 2021 | (b'D\x00D\xa0',) | (17632, 17632, 17632, 17632, 17600, 17600, 17632, 17600) | (b'D\xe0D\xc0D\xc0D\xe0D\xc0D\xe0',)       | 0
>> Fri May 28 16:11:21 2021 | (b'H\xa0I@',) | (18816, 18848, 18816, 18816, 18816, 18784, 18816, 18848) | (b'I\x80I\x80I\x80I\x80I\x80I\x80',)       | 0
>> Fri May 28 16:11:22 2021 | (b'B\xa0C`',) | (17280, 17280, 17280, 17248, 17248, 17280, 17248, 17248) | (b'C`C`C`C`C`C`',)                         | 0
>> Fri May 28 16:11:22 2021 | (b'G\xe0H\x80',) | (18624, 18624, 18592, 18592, 18592, 18592, 18592, 18592) | (b'H\xa0H\xa0H\xa0H\xa0H\xa0H\xa0',)       | 0
>> Fri May 28 16:11:23 2021 | (b'C\xa0D ',) | (17504, 17504, 17504, 17504, 17504, 17504, 17504, 17504) | (b'D`D`D`D`D`D`',)                         | 0
>> Fri May 28 16:11:23 2021 | (b'G`H\x00',) | (18464, 18496, 18464, 18464, 18464, 18432, 18432, 18432) | (b'H\x00H\x00H\x00H H H ',)                | 0
>> Fri May 28 16:11:24 2021 | (b'I I\xc0',) | (18944, 18944, 18912, 18912, 18912, 18912, 18912, 18912) | (b'I\xe0I\xe0I\xe0I\xe0I\xe0I\xe0',)       | 0
>> Fri May 28 16:11:24 2021 | (b'> >\xa0',) | (16128, 16128, 16128, 16096, 16096, 16128, 16128, 16128) | (b'?\x00?\x00?\x00?\x00?\x00?\x00',)       | 0
>> Fri May 28 16:11:25 2021 | (b'C\x00C\x80',) | (17376, 17376, 17376, 17376, 17344, 17344, 17344, 17344) | (b'C\xc0C\xc0C\xc0C\xc0C\xc0C\xc0',)       | 0
>> Fri May 28 16:11:25 2021 | (b'G\xa0H@',) | (18560, 18560, 18528, 18528, 18528, 18528, 18528, 18528) | (b'H`H`H`H`H`H`',)                         | 0
>> Fri May 28 16:11:26 2021 | (b'K\xe0L`',) | (19616, 19648, 19616, 19616, 19616, 19616, 19616, 19616) | (b'L\xa0L\xa0L\xa0L\xa0L\xa0L\xa0',)       | 0
>> Fri May 28 16:11:26 2021 | (b'O\xa0P`',) | (20608, 20608, 20576, 20576, 20608, 20576, 20608, 20608) | (b'P`P`P\x80P`P`P`',)                      | 0
>> Fri May 28 16:11:27 2021 | (b'R\xc0S`',) | (21408, 21408, 21408, 21408, 21376, 21376, 21376, 21376) | (b'S\x80S\x80S\x80S\xa0S\xa0S\xa0',)       | 0
>> Fri May 28 16:11:27 2021 | (b'U`V\x00',) | (22080, 22080, 22048, 22048, 22048, 22048, 22048, 22048) | (b'V V V V V V ',)                         | 0
>> Fri May 28 16:11:28 2021 | (b'S\xa0T ',) | (21600, 21600, 21600, 21600, 21600, 21600, 21600, 21600) | (b'T`T`T`T`T`T`',)                         | 0
>> Fri May 28 16:11:29 2021 | (b'S\x80T\x00',) | (21600, 21600, 21600, 21600, 21600, 21600, 21600, 21600) | (b'T`T`T`T`T`T`',)                         | 0
>> Fri May 28 16:11:29 2021 | (b'B B\xa0',) | (17120, 17152, 17152, 17152, 17120, 17120, 17152, 17120) | (b'C\x00C\x00C\x00B\xe0C\x00C\x00',)       | 0
>> Fri May 28 16:11:30 2021 | (b'-\x00-`',) | (11712, 11712, 11712, 11680, 11712, 11712, 11712, 11712) | (b'-\xa0-\xc0-\xc0-\xc0-\xc0-\xa0',)       | 0
>> Fri May 28 16:11:30 2021 | (b'\x1c\xe0\x1d`',) | (7584, 7584, 7552, 7552, 7552, 7552, 7552, 7552) | (b'\x1d\x80\x1d\x80\x1d\x80\x1d\x80\x1d\x80\x1d\x80',) | 0
>> Fri May 28 16:11:31 2021 | (b'\x17\xe0\x18@',) | (6240, 6240, 6240, 6240, 6240, 6240, 6240, 6240) | (b'\x18`\x18`\x18`\x18`\x18`\x18`',)       | 0
>> Fri May 28 16:11:31 2021 | (b'\x1e\xe0\x1f`',) | (8064, 8064, 8064, 8064, 8064, 8064, 8064, 8064) | (b'\x1f\x80\x1f\x80\x1f\x80\x1f\x80\x1f`\x1f\x80',) | 0
>> Fri May 28 16:11:32 2021 | (b'0 0\xe0',) | (12512, 12512, 12512, 12512, 12512, 12512, 12512, 12512) | (b'0\xe00\xe00\xe00\xe00\xe00\xe0',)       | 0
>> Fri May 28 16:11:32 2021 | (b'D\xe0E`',) | (17824, 17824, 17824, 17824, 17824, 17824, 17824, 17824) | (b'E\xa0E\xa0E\xa0E\xa0E\xa0E\xa0',)       | 0
>> Fri May 28 16:11:33 2021 | (b'T`U\x00',) | (21856, 21856, 21856, 21856, 21856, 21856, 21856, 21856) | (b'U`U`U`U`U`U`',)                         | 0
>> Fri May 28 16:11:33 2021 | (b'R@R\xe0',) | (21280, 21280, 21280, 21280, 21248, 21248, 21248, 21248) | (b'S\x00S\x00S\x00S\x00S\x00S ',)          | 0
>> Fri May 28 16:11:34 2021 | (b'?\xa0@@',) | (16544, 16544, 16480, 16480, 16480, 16480, 16480, 16480) | (b'@`@`@`@`@`@`',)                         | 0
>> Fri May 28 16:11:34 2021 | (b'+\x00+\x80',) | (11200, 11200, 11200, 11200, 11200, 11200, 11200, 11232) | (b'+\xc0+\xe0+\xe0+\xe0+\xc0+\xc0',)       | 0
>> Fri May 28 16:11:35 2021 | (b'\x1c\x00\x1c`',) | (7328, 7328, 7328, 7296, 7328, 7328, 7328, 7328) | (b'\x1c\xa0\x1c\xa0\x1c\xa0\x1c\xa0\x1c\xa0\x1c\xa0',) | 0
>> Fri May 28 16:11:35 2021 | (b'\x17\xe0\x18`',) | (6240, 6240, 6240, 6240, 6240, 6240, 6240, 6240) | (b'\x18`\x18`\x18`\x18`\x18`\x18`',)       | 0
>> Fri May 28 16:11:36 2021 | (b' \x00 `',) | (8352, 8352, 8352, 8352, 8352, 8320, 8352, 8352) | (b' \x80 \xa0 \x80 \xa0 \x80 \xa0',)       | 0
>> Fri May 28 16:11:36 2021 | (b'1\xe02\x80',) | (12992, 12992, 12992, 12992, 12960, 12960, 12992, 12960) | (b'2\xc02\xa02\xa02\xa02\xa02\xa0',)       | 0
>> Fri May 28 16:11:37 2021 | (b'G`H ',) | (18464, 18464, 18432, 18432, 18432, 18432, 18432, 18432) | (b'H\x00H\x00H\x00H\x00H\x00H\x00',)       | 0
>> Fri May 28 16:11:37 2021 | (b'_\x00_\xa0',) | (24576, 24608, 24608, 24576, 24576, 24576, 24576, 24576) | (b'`\x00`\x00`\x00`\x00`\x00`\x00',)       | 0
>> Fri May 28 16:11:38 2021 | (b'Y\xa0Z@',) | (23200, 23200, 23200, 23168, 23168, 23168, 23168, 23200) | (b'Z\xa0Z\xa0Z\xa0Z\xa0Z\xa0Z\xa0',)       | 0
>> Fri May 28 16:11:38 2021 | (b'@`A\x00',) | (16672, 16672, 16672, 16672, 16672, 16672, 16672, 16672) | (b'A A A A A A ',)                         | 0
>> Fri May 28 16:11:39 2021 | (b"&\xc0'`",) | (10112, 10112, 10112, 10112, 10112, 10112, 10112, 10112) | (b"'\x80'\x80'\x80'`'\x80'\x80",)          | 0
>> Fri May 28 16:11:39 2021 | (b'\x16`\x16\xe0',) | (5888, 5920, 5920, 5888, 5888, 5888, 5888, 5888) | (b'\x17\x00\x17\x00\x17\x00\x17\x00\x17\x00\x17\x00',) | 0
>> Fri May 28 16:11:40 2021 | (b'\x12\xe0\x13`',) | (4992, 5024, 4992, 4992, 4992, 4992, 4992, 4992) | (b'\x13\x80\x13\x80\x13\x80\x13\x80\x13\x80\x13\x80',) | 0
>> Fri May 28 16:11:40 2021 | (b'\x1d@\x1d\xc0',) | (7680, 7680, 7680, 7648, 7648, 7680, 7680, 7680) | (b'\x1d\xe0\x1d\xe0\x1e\x00\x1d\xe0\x1d\xe0\x1e\x00',) | 0
>> Fri May 28 16:11:41 2021 | (b'3\xe04`',) | (13472, 13472, 13472, 13472, 13472, 13472, 13472, 13472) | (b'4\xa04\x804\xa04\x804\xa04`',)          | 0
>> Fri May 28 16:11:41 2021 | (b'Q\xa0R\x80',) | (21152, 21120, 21088, 21088, 21088, 21088, 21088, 21088) | (b'R`R`R`R`R`R`',)                         | 0
>> Fri May 28 16:11:42 2021 | (b'e`f\x00',) | (26176, 26208, 26176, 26144, 26176, 26176, 26176, 26176) | (b'f@f@f@f@f@f@',)                         | 0
>> Fri May 28 16:11:43 2021 | (b']`^\x00',) | (24160, 24128, 24160, 24128, 24128, 24160, 24128, 24160) | (b'^`^`^`^`^`^`',)                         | 0
>> Fri May 28 16:11:43 2021 | (b'@\x00@`',) | (16608, 16608, 16608, 16608, 16608, 16608, 16608, 16608) | (b'@\xe0@\xe0@\xe0@\xe0@\xe0@\xe0',)       | 0
>> Fri May 28 16:11:44 2021 | (b'$`$\xe0',) | (9472, 9504, 9504, 9472, 9472, 9472, 9472, 9472) | (b'%\x00%\x00%\x00%\x00%\x00%\x00',)       | 0
>> Fri May 28 16:11:44 2021 | (b'>@>\xc0',) | (16128, 16128, 16128, 16096, 16096, 16128, 16096, 16128) | (b'?\x00?\x00>\xe0?\x00?\x00?\x00',)       | 0
>> Fri May 28 16:11:45 2021 | (b'5\xa06 ',) | (13920, 13920, 13920, 13920, 13920, 13952, 13952, 13952) | (b'6\x806\x806\x806\x806\xa06\x80',)       | 0
>> Fri May 28 16:11:45 2021 | (b'(`(\xe0',) | (10496, 10496, 10496, 10496, 10496, 10496, 10496, 10496) | (b')\x00)\x00)\x00)\x00)\x00)\x00',)       | 0
>> Fri May 28 16:11:46 2021 | (b'?\xe0@`',) | (16576, 16576, 16544, 16544, 16544, 16512, 16544, 16544) | (b'@\xa0@\xa0@\xa0@\xa0@\xa0@\xa0',)       | 0
>> Fri May 28 16:11:46 2021 | (b'2\xa03 ',) | (13152, 13152, 13152, 13152, 13152, 13152, 13152, 13152) | (b'3`3\x803\x803\x803`3\x80',)             | 0
