>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Mon Jun  7 16:00:10 2021 | (b'jo}o',) | (32767, 32767, 32767, 32767, 31663, 32767, 32767, 32767) | (b'\x7f\xff\x7f\xffo\x0ff\x0fk\xafy\xaf',) | 0
>> Mon Jun  7 16:00:10 2021 | (b'b\xefQ\xef',) | (17935, 18095, 20655, 23119, 23279, 21263, 19247, 19407) | (b'X\x0fjou\xafp\xaf`\xefQ/',)             | 0
>> Mon Jun  7 16:00:10 2021 | (b'1o9O',) | (14575, 11887, 8751, 7631, 9615, 13615, 17135, 18031) | (b'>\xaf1\xaf*\xef/\xef;/B/',)             | 0
>> Mon Jun  7 16:00:10 2021 | (b'\x1b\xef\x15\xaf',) | (6543, 9775, 13103, 14287, 12879, 10671, 10543, 12719) | (b'</A/;\x0f+o\x1a\xef\x13/',)             | 0
>> Mon Jun  7 16:00:11 2021 | (b':\xaf5/',) | (14703, 17423, 19503, 18927, 15791, 12111, 10639, 12303) | (b'=/H/Io@\xef6/3o',)                      | 0
>> Mon Jun  7 16:00:11 2021 | (b'R\xefY\xef',) | (22127, 18735, 15215, 14191, 16495, 20591, 23855, 24047) | (b'T\xafJoG\xefOoZ\xcf_\xaf',)             | 0
>> Mon Jun  7 16:00:11 2021 | (b'G\xafPo',) | (24431, 27119, 26639, 23759, 20975, 20847, 23727, 27663) | (b't\xafoOaoUoSo\\\xaf',)                  | 0
>> Mon Jun  7 16:00:11 2021 | (b'\x7f\xff\x7f\xff',) | (32767, 29423, 29039, 31791, 32767, 32767, 32767, 29615) | (b'k\x0fp\xef\x7f\xff\x7f\xff\x7f\xff\x7f\xff',) | 0
>> Mon Jun  7 16:00:11 2021 | (b'\x7f\xff\x7f\xff',) | (32767, 30223, 26031, 24847, 26863, 29455, 30127, 27823) | (b'_\x0fX\xaf_Op\xef\x7f\xff\x7f\xff',)    | 0
>> Mon Jun  7 16:00:11 2021 | (b'joe\xcf',) | (24239, 23311, 23727, 25263, 25967, 23919, 19823, 15791) | (b'8oA\xafT/eokoe\xcf',)                   | 0
>> Mon Jun  7 16:00:11 2021 | (b'+\xaf-\xef',) | (10031, 7215, 5903, 7599, 11439, 15343, 16751, 14959) | (b'-\xef%o&o.\xaf4\xef2\xcf',)             | 0
>> Mon Jun  7 16:00:12 2021 | (b'\x1a/\x19\xef',) | (8911, 11599, 12751, 12079, 9967, 7983, 7919, 9967) | (b'0O2\x8f+o \xaf\x1bo o',)                | 0
>> Mon Jun  7 16:00:12 2021 | (b'O\xefI\xcf',) | (16047, 14575, 16047, 19759, 23119, 23727, 21167, 17359) | (b':o;/D\xafL\xafK\x0f?\xef',)             | 0
>> Mon Jun  7 16:00:12 2021 | (b'Z\xafR\xaf',) | (18671, 17935, 20239, 23983, 26543, 25775, 22639, 18863) | (b'D\x0fJ\xcfV\xaf]\xafX\xefLo',)          | 0
>> Mon Jun  7 16:00:12 2021 | (b'S\xefRo',) | (23791, 28783, 32767, 32767, 31471, 27599, 25487, 26543) | (b'r\xafy/s\xafcoS\xafN\xaf',)             | 0
>> Mon Jun  7 16:00:12 2021 | (b'\x7f\xff\x7f\xff',) | (32767, 32527, 31791, 32767, 32767, 32767, 32767, 32767) | (b'\x7f\xff\x7f/\x7f\xff\x7f\xff\x7f\xff\x7f\xff',) | 0
>> Mon Jun  7 16:00:12 2021 | (b'_\xcfro',) | (32767, 32767, 32767, 29615, 25071, 23727, 25551, 28591) | (b'tol/]\xefT/V\xefeo',)                   | 0
>> Mon Jun  7 16:00:12 2021 | (b'Z\x0fd\xaf',) | (26031, 23343, 20047, 18735, 20143, 22639, 23663, 21615) | (b'D/6\xaf5\x0f@\x0fO\xcfYo',)             | 0
>> Mon Jun  7 16:00:12 2021 | (b'\x1a\xcf\x1c\xaf',) | (9711, 11759, 11663, 9423, 6959, 6415, 8783, 12719) | (b'=o>\x0f3\xaf&o\x1f\xcf#o',)             | 0
>> Mon Jun  7 16:00:13 2021 | (b'\x1ao*\xaf',) | (13391, 12751, 10255, 8239, 8175, 9839, 11503, 10959) | (b'\x1eo\x0e+\x03\xf8\x05\xa0\x12\x0f \x8f',) | 0
>> Mon Jun  7 16:00:13 2021 | (b')O0\xcf',) | (15599, 17327, 16239, 12847, 9199, 7759, 9263, 12367) | (b"9\x0f7\xaf.\xaf'/(\xaf2\xef",)          | 0
>> Mon Jun  7 16:00:13 2021 | (b'2\xefC/',) | (21103, 22063, 20207, 17615, 16751, 18511, 21423, 22831) | (b'R/A\xcf2o,\xcf3o@o',)                   | 0
>> Mon Jun  7 16:00:13 2021 | (b'RO]o',) | (26159, 25199, 21359, 17519, 16143, 17327, 19823, 21711) | (b'R\xefI\x0f?o?/Ko]o',)                   | 0
>> Mon Jun  7 16:00:13 2021 | (b'\x7f\xff\x7f\x0f',) | (30159, 30191, 32767, 32767, 32767, 32767, 29551, 25871) | (b'd/p/~\xaf\x7f\xff~\xafq\xaf',)          | 0
>> Mon Jun  7 16:00:13 2021 | (b'{\xcf\x7f\xef',) | (32767, 32767, 32767, 31663, 26351, 23599, 25135, 29871) | (b'\x7f\xff\x7f\xff\x7f\xff}\xefzo\x7f\xff',) | 0
>> Mon Jun  7 16:00:13 2021 | (b'\x7f\xff\x7f\xff',) | (30735, 28943, 30063, 32767, 32767, 32767, 31087, 26543) | (b'^\xafb\xefp/{oz\xafn\xaf',)             | 0
>> Mon Jun  7 16:00:13 2021 | (b'C\x8fLo',) | (22479, 24015, 22895, 19887, 17327, 17199, 19695, 22895) | (b']\xefVoH\xaf>/>\xafJo',)                | 0
>> Mon Jun  7 16:00:14 2021 | (b'1\xef+o',) | (7983, 5839, 6063, 8431, 10959, 11311, 9391, 6703) | (b'\x14\xaf\x19o%\x0f/\x0f/\x8f&\x0f',)    | 0
>> Mon Jun  7 16:00:14 2021 | (b'\x15o!\xef',) | (11727, 12207, 9839, 6799, 5359, 6415, 9231, 11535) | (b',\x0f!o\x14O\x10o\x18\x0f&\xaf',)       | 0
>> Mon Jun  7 16:00:14 2021 | (b'(\x0f"\x8f',) | (9295, 11375, 13071, 12527, 9135, 4559, 2127, 3401) | (b'\x1b\xaf*\xaf1\x0f,o#\xaf\x1f/',)       | 0
>> Mon Jun  7 16:00:14 2021 | (b'8\x8f=\xef',) | (15023, 12367, 10671, 11791, 14831, 17007, 16143, 12655) | (b'!\xef\x1aO\x1d\xaf(\xaf1\xef2/',)       | 0
>> Mon Jun  7 16:00:14 2021 | (b'I/Z\xef',) | (25295, 23663, 20463, 18415, 18767, 20783, 21999, 20591) | (b'A\xef2o-o4oC\xcfQ\xef',)                | 0
>> Mon Jun  7 16:00:14 2021 | (b'\\oR\xef',) | (19311, 20431, 25167, 30063, 31599, 28911, 23983, 19823) | (b'JoTobOioc\xefW\xaf',)                   | 0
>> Mon Jun  7 16:00:14 2021 | (b'k/v\xaf',) | (32751, 32271, 29231, 25775, 24943, 27567, 32239, 32767) | (b'\x7f\xff\x7f\xffv\xafq\xafx\xef\x7f\xff',) | 0
>> Mon Jun  7 16:00:14 2021 | (b'\x7f\xff\x7f\xff',) | (32767, 29359, 25967, 26383, 29455, 32431, 32431, 29743) | (b'h\xaffoqO\x7f\xff\x7f\xff\x7f\xff',)    | 0
>> Mon Jun  7 16:00:15 2021 | (b'^\xafL\xaf',) | (18191, 20655, 24847, 28111, 28527, 27087, 26351, 28111) | (b'}o\x7f\xff\x7f\xff\x7f\xffkoX\xef',)    | 0
>> Mon Jun  7 16:00:15 2021 | (b'2/4O',) | (16879, 21103, 23471, 22831, 20783, 19695, 20047, 21519) | (b'X\xefT\xcfFo4\xaf*\x0f-\xaf',)          | 0
>> Mon Jun  7 16:00:15 2021 | (b' \x0f\x1d\xef',) | (9999, 13775, 15535, 13647, 9551, 5711, 4207, 5871) | (b'"\xcf*\xef)\xaf!o\x1a\xcf\x1c\xef',)    | 0
>> Mon Jun  7 16:00:15 2021 | (b'\x14\xaf\x0e\xe8',) | (5039, 7951, 10287, 10351, 8335, 6159, 5903, 8143) | (b"-O5\xaf3o'\xef\x1bO\x14\xcf",)          | 0
>> Mon Jun  7 16:00:15 2021 | (b'*\x8f!\xef',) | (8975, 12335, 16239, 17935, 16687, 13839, 11887, 12399) | (b"9\xefB\xafBo6\xef'o\x1do",)             | 0
>> Mon Jun  7 16:00:15 2021 | (b'?OF\xef',) | (21359, 23215, 22127, 19119, 16559, 16591, 19407, 23119) | (b'a/[OM\x0fBoA\xefL/',)                   | 0
>> Mon Jun  7 16:00:15 2021 | (b'D\xefPO',) | (23215, 22991, 20335, 17583, 17071, 19631, 23919, 26959) | (b'g\x8fZ\xefN\xefL\xafR\xafZ\xaf',)       | 0
>> Mon Jun  7 16:00:15 2021 | (b'\x7f\xffr\xaf',) | (26223, 26671, 29999, 32767, 32767, 31663, 29039, 28719) | (b'z\xef\x7f\xff\x7f\xff\x7f\xff\x7f\xffp/',) | 0
>> Mon Jun  7 16:00:16 2021 | (b'\x7f\xff\x7f\xff',) | (32767, 32767, 31791, 30223, 32015, 32767, 32767, 32767) | (b'r\xefg\xafi\xefx\xaf\x7f\xff\x7f\xff',) | 0
>> Mon Jun  7 16:00:16 2021 | (b'to{\xcf',) | (30575, 26863, 23535, 23727, 27215, 30703, 31599, 29039) | (b'`\xafToU\x0fc\xefv\xaf\x7f\xff',)       | 0
>> Mon Jun  7 16:00:16 2021 | (b'P\xafUo',) | (20143, 16111, 12751, 12143, 14511, 17903, 19727, 18799) | (b'?\xef9\xef=\xefJ\xafW\xaf[\x0f',)       | 0
>> Mon Jun  7 16:00:16 2021 | (b'#/)\xef',) | (13519, 14831, 13263, 9583, 6031, 4751, 6319, 9391) | (b'-\xcf-\x8f&/ \xaf#\xaf.\xef',)          | 0
>> Mon Jun  7 16:00:16 2021 | (b'1/3\x0f',) | (15215, 16847, 16399, 13871, 10991, 10159, 12207, 15855) | (b'HoG/<\x0f/O)\xef.\xcf',)                | 0
>> Mon Jun  7 16:00:16 2021 | (b'a\xcffo',) | (24239, 19759, 15983, 15055, 17519, 21039, 23055, 22191) | (b'K\xcfC\xcfE\xcfP\xcf\\\xaf_o',)         | 0
>> Mon Jun  7 16:00:17 2021 | (b'J\xcfZ\xcf',) | (27183, 28527, 27663, 25391, 23407, 23503, 25135, 26031) | (b'^\xefOo@\xaf<OEoW\xef',)                | 0
>> Mon Jun  7 16:00:17 2021 | (b'{/t\xaf',) | (31087, 32767, 32767, 32767, 32767, 28335, 26479, 28655) | (b'\x7f\xff\x7f\xff\x7f\xff\x7f\xff|\xafw\x0f',) | 0
>> Mon Jun  7 16:00:17 2021 | (b'\x7f\xffy\x0f',) | (27407, 25071, 25871, 29647, 32767, 32767, 32767, 30479) | (b'nOp\xef}o\x7f\xff\x7f\xff{\xef',)       | 0
>> Mon Jun  7 16:00:17 2021 | (b'W\xafco',) | (27183, 25839, 22511, 19823, 20143, 23535, 27951, 30447) | (b'r\xafe\x8f[o[of/r\xaf',)                | 0
>> Mon Jun  7 16:00:17 2021 | (b'!/&\x0f',) | (12975, 15471, 15727, 14095, 12655, 13295, 16399, 20239) | (b'VoP\xefBo3\xef.o3O',)                   | 0
>> Mon Jun  7 16:00:17 2021 | (b'3o&\x8f',) | (6319, 4687, 5679, 7855, 9327, 8431, 6159, 4463) | (b'\x13\x0f\x1e/,\xef5/1\x8f&\x0f',)       | 0
>> Mon Jun  7 16:00:17 2021 | (b'\x12\x8f /',) | (12111, 13679, 12367, 9775, 8335, 9199, 11471, 13103) | (b'.\xaf o\x10\xae\x08o\x0co\x18\xef',)    | 0
>> Mon Jun  7 16:00:17 2021 | (b'3/(\xaf',) | (9967, 12559, 16271, 18543, 17999, 15343, 13103, 13199) | (b'<\xefHoL\xafD\xaf5\xaf*\x0f',)          | 0
>> Mon Jun  7 16:00:18 2021 | (b'@oHo',) | (22767, 26543, 27471, 24943, 21103, 18895, 19695, 22319) | (b'_\xaf]oPo@\xef8\xaf?\x0f',)             | 0
>> Mon Jun  7 16:00:18 2021 | (b'I\xcfR\xef',) | (24847, 26383, 24751, 21071, 17519, 16367, 18095, 21231) | (b'Z\xafV\xefKOA\xafB\xefO\xcf',)          | 0
>> Mon Jun  7 16:00:18 2021 | (b'\x7f\xff\x7f\xff',) | (32767, 27887, 24815, 25391, 28527, 31471, 31727, 29103) | (b'f\xafd\xefp\xef\x7f\xff\x7f\xff\x7f\xff',) | 0
>> Mon Jun  7 16:00:18 2021 | (b'\x7f\xff\x7f\xff',) | (30191, 28143, 29167, 32767, 32767, 32767, 32767, 30575) | (b'j/i\xcft\xef\x7f\xff\x7f\xffyO',)       | 0
>> Mon Jun  7 16:00:18 2021 | (b'VOZ\xef',) | (26063, 27951, 26991, 23471, 20079, 19055, 21327, 25327) | (b'n\xefn\xafd/X\xafT\xaf]\xaf',)          | 0
>> Mon Jun  7 16:00:18 2021 | (b",\xaf'O",) | (11247, 14191, 16879, 17007, 14319, 10863, 8847, 9615) | (b'1o=/?\xef8\xcf.O)\xaf',)                | 0
>> Mon Jun  7 16:00:18 2021 | (b'\x14\x0f\x0c/',) | (3695, 6703, 10351, 12111, 11151, 8719, 7247, 7983) | (b")\xaf2\xaf1\xef'o\x19o\x11O",)          | 0
>> Mon Jun  7 16:00:19 2021 | (b")\xef'o",) | (8303, 7215, 8495, 11535, 14447, 14767, 12207, 8431) | (b'\x17/\x17\xaf /(O(o\x1f\x8f',)          | 0
>> Mon Jun  7 16:00:19 2021 | (b'LoL\xef',) | (17583, 14703, 13551, 15279, 18607, 21231, 20975, 18159) | (b'9o4\xaf;oH\xefSoRO',)                   | 0
>> Mon Jun  7 16:00:19 2021 | (b'ZoYo',) | (20175, 17167, 16495, 18415, 21423, 22831, 21231, 17679) | (b'8\xef6/>\xcfJ\xefP\xcfK\xcf',)          | 0
>> Mon Jun  7 16:00:19 2021 | (b'Wobo',) | (25775, 23311, 20015, 18543, 20239, 24175, 27599, 27887) | (b'b\xefU\xafO\xefUoaoi\xaf',)             | 0
>> Mon Jun  7 16:00:19 2021 | (b'i/ro',) | (32767, 32767, 32767, 32767, 31567, 29871, 31407, 32767) | (b'\x7f\xff\x7f\xffyOf\xaf]\xafd\xaf',)    | 0
>> Mon Jun  7 16:00:19 2021 | (b'\x7f\xff}\x0f',) | (27759, 25775, 26831, 29359, 30191, 28271, 24623, 22095) | (b'Y\xafjo\x7f/\x7f\xff\x7f\xff\x7f\xff',) | 0
>> Mon Jun  7 16:00:19 2021 | (b'Y\xafO\xef',) | (17583, 17071, 20495, 25359, 28143, 27119, 23279, 19183) | (b'D/J\xafW\xefa/^\xafR\xaf',)             | 0
>> Mon Jun  7 16:00:19 2021 | (b'G\xaf?\xef',) | (12463, 9199, 8783, 11087, 14319, 15887, 14799, 12207) | (b')O,\xef9oF\xafJ\x0fA\xef',)             | 0
>> Mon Jun  7 16:00:20 2021 | (b'6\xaf?/',) | (15663, 12495, 9039, 7663, 8975, 11887, 13999, 13551) | (b'+o \xef\x1f/&\xaf3/:/',)                | 0
>> Mon Jun  7 16:00:20 2021 | (b'Ao6\xaf',) | (12559, 13903, 17263, 20335, 20719, 18159, 14767, 13007) | (b'7oC\x8fM\xcfMoB\xaf5\xcf',)             | 0
>> Mon Jun  7 16:00:20 2021 | (b'@o8O',) | (14831, 17839, 21423, 22767, 21167, 18095, 15919, 16591) | (b'K\xafT\xefT\xcfL\xaf@\xef;\xaf',)       | 0
>> Mon Jun  7 16:00:20 2021 | (b'Uoa\xcf',) | (26927, 25839, 22831, 20655, 21359, 25007, 29551, 31695) | (b'uofoZ/YOcooo',)                         | 0
>> Mon Jun  7 16:00:20 2021 | (b'q\xcfx\xaf',) | (32767, 32767, 32767, 30895, 26991, 26031, 28719, 32767) | (b'\x7f\xff\x7f\xff}\xafr\xafr\xef\x7f\x8f',) | 0
>> Mon Jun  7 16:00:20 2021 | (b'k\x0fbo',) | (24943, 27823, 32239, 32767, 32767, 31023, 26607, 24527) | (b'doo\xcfw\x0fr\xafd\xefX\xcf',)          | 0
>> Mon Jun  7 16:00:20 2021 | (b'`\xcfQO',) | (17391, 16943, 18799, 21231, 22703, 21999, 20143, 19631) | (b'T\xefe/r\xeft/g\x0fTo',)                | 0
>> Mon Jun  7 16:00:21 2021 | (b'4O/\x0f',) | (8975, 6319, 6031, 8367, 11375, 12655, 10863, 7567) | (b'\x16\xef\x1b\xef)\xaf7\x0f;o3/',)       | 0
>> Mon Jun  7 16:00:21 2021 | (b',O,/',) | (9167, 6159, 4815, 6255, 9647, 12719, 13327, 11279) | (b' o\x1a\xcf\x1e\xcf)o1\x8f0O',)          | 0
>> Mon Jun  7 16:00:21 2021 | (b',\xef8\xcf',) | (15439, 13775, 11439, 10607, 12207, 14831, 15983, 14031) | (b'(/\x1bo\x17O\x1e\x0f*\x0f2\x0f',)       | 0
>> Mon Jun  7 16:00:21 2021 | (b'H\xaf;/',) | (13487, 14959, 18671, 21871, 22319, 19951, 17007, 16143) | (b'F/S\xaf\\oYoL\xcf?\xaf',)               | 0
>> Mon Jun  7 16:00:21 2021 | (b'P\xcf_O',) | (25967, 24175, 20911, 18991, 19823, 22511, 24591, 24111) | (b'Q\xefC\xef=\xcfD\x0fR\xaf^\xaf',)       | 0
>> Mon Jun  7 16:00:21 2021 | (b'v\xaf{\xaf',) | (30063, 26735, 24431, 25327, 29103, 32767, 32767, 32591) | (b'oodoe\x0fp\xaf|\xaf~\xef',)             | 0
>> Mon Jun  7 16:00:21 2021 | (b'\x7f\xff\x7f\xff',) | (32767, 31919, 30447, 32111, 32767, 32767, 32767, 32767) | (b'o\xaff\xafl\xaf|/\x7f\xff\x7f\xff',)    | 0
>> Mon Jun  7 16:00:21 2021 | (b'm\xefyO',) | (31599, 30063, 27823, 26991, 28783, 31983, 32767, 31983) | (b'noa\xaf`\xafl\xef}\xef\x7f\xff',)       | 0
>> Mon Jun  7 16:00:22 2021 | (b'_o`\xef',) | (22415, 19151, 17583, 18735, 21295, 22703, 21487, 17967) | (b'9/6\xaf@oP\xaf\\o[\xef',)               | 0
>> Mon Jun  7 16:00:22 2021 | (b'\x19o!\xef',) | (9679, 8495, 6319, 5551, 7471, 11599, 15535, 16879) | (b'9\xef+\xaf"o!O)\x0f0o',)                | 0
>> Mon Jun  7 16:00:22 2021 | (b'\x1c\x0f%\xef',) | (10159, 8303, 5967, 5167, 6927, 10287, 12847, 12655) | (b'&O\x18o\x11\x0f\x13\xaf\x1co#o',)       | 0
>> Mon Jun  7 16:00:22 2021 | (b'&O1/',) | (16559, 18991, 18095, 14639, 10991, 9455, 10223, 11759) | (b'1/-O$o\x1eO!\xcf/o',)                   | 0
>> Mon Jun  7 16:00:22 2021 | (b'R\xef[\xef',) | (22991, 19567, 15791, 14319, 15791, 18735, 20783, 20015) | (b'C\x0f8\xef8\xefEoX\xcfdo',)             | 0
>> Mon Jun  7 16:00:22 2021 | (b'`\x0fe\xcf',) | (24399, 20911, 18415, 18607, 21071, 23727, 23855, 21103) | (b'C\xcf;\xaf@\x0fN/[\x0f^o',)             | 0
>> Mon Jun  7 16:00:22 2021 | (b'\x7f\xff\x7f\xff',) | (32175, 30703, 32271, 32767, 32767, 32767, 32767, 29935) | (b'f\xefg\x0fso~\xaf\x7f\x0fuO',)          | 0
>> Mon Jun  7 16:00:23 2021 | (b'\x7f\xff\x7f\xff',) | (32767, 32767, 30063, 27407, 28399, 31599, 32767, 32767) | (b'w\x0fl/k\xafw\xaf\x7f\xff\x7f\xff',)    | 0
>> Mon Jun  7 16:00:23 2021 | (b'cOX\xcf',) | (22383, 25135, 29167, 31599, 30479, 26991, 23471, 22799) | (b'b\xafp\xafx\x0fsoe\xaf[O',)             | 0
>> Mon Jun  7 16:00:23 2021 | (b'I\xefQ\xef',) | (24751, 27087, 26351, 22447, 17359, 14223, 14447, 17775) | (b'T\xef\\oW\xefO\x0fKoQ\xaf',)            | 0
>> Mon Jun  7 16:00:23 2021 | (b',\xaf,/',) | (9071, 6447, 5807, 7727, 11055, 13295, 12687, 9711) | (b'\x19/\x14o\x1ao%\xef-\xef,\xcf',)       | 0
>> Mon Jun  7 16:00:23 2021 | (b'1o2o',) | (10927, 8207, 7215, 9007, 12655, 15695, 16047, 13743) | (b'*/%\xcf+\x8f6\xaf=\xef:\x0f',)          | 0
>> Mon Jun  7 16:00:23 2021 | (b'7\xef=\xaf',) | (19055, 21295, 20751, 17679, 14383, 13423, 15599, 19247) | (b'UoR\xefG/;\xaf9/BO',)                   | 0
>> Mon Jun  7 16:00:24 2021 | (b'aoao',) | (22383, 19407, 18671, 20943, 24943, 27887, 27503, 24367) | (b'Q\xafK\xafQ\xcf^oh/d\xef',)             | 0
>> Mon Jun  7 16:00:24 2021 | (b'm\x0f_o',) | (22063, 22703, 27119, 32751, 32767, 32767, 32767, 29551) | (b'o\xcfv\xef\x7f\xcf\x7f\x0fs\xcfco',)    | 0
>> Mon Jun  7 16:00:24 2021 | (b'\x7f\xff\x7f\xff',) | (32767, 31215, 28655, 29359, 32175, 32767, 32767, 30223) | (b'fo`/j/\x7f/\x7f\xff\x7f\xff',)          | 0
>> Mon Jun  7 16:00:24 2021 | (b'|\xefm\xaf',) | (24303, 23471, 25935, 29647, 31663, 30447, 27311, 25327) | (b'g\xafx\x0f\x7f\xff\x7f\xff\x7f\xffu\xef',) | 0
>> Mon Jun  7 16:00:24 2021 | (b'8\xaf5/',) | (15727, 19215, 21743, 21423, 19055, 17007, 17103, 19631) | (b'Yo^/U\xefE\xcf8O5\x0f',)                | 0
>> Mon Jun  7 16:00:24 2021 | (b'\x19\x8f%\xaf',) | (12303, 12303, 9615, 5999, 3759, 4591, 7791, 10703) | (b'+\x0f#O\x19O\x15\x8f\x1b\x8f&/',)       | 0
>> Mon Jun  7 16:00:24 2021 | (b'(\xcf \xaf',) | (6895, 7439, 10159, 12879, 13423, 11183, 7535, 4943) | (b'\x13\xcf\x1do(O,o&\xcf\x1c\xef',)       | 0
>> Mon Jun  7 16:00:24 2021 | (b'\x14/#/',) | (10927, 10415, 8175, 6447, 7087, 9775, 12463, 13007) | (b')\xaf\x1a\xcf\x0f\xe9\x0fO\x18\xef#O',) | 0
>> Mon Jun  7 16:00:24 2021 | (b'"/\x19\xcf',) | (7023, 10479, 15183, 18351, 18287, 15855, 13487, 13071) | (b'9o@\x0f>o0\xef\x1f/\x12\xaf',)          | 0
>> Mon Jun  7 16:00:25 2021 | (b'R\xafRO',) | (18735, 16047, 15535, 18287, 22959, 26543, 27119, 24239) | (b'O\xafHoKoT\xafZ\x0fT\xaf',)             | 0
>> Mon Jun  7 16:00:25 2021 | (b'Q\x0fJ/',) | (19695, 22511, 25455, 25967, 23087, 18735, 15343, 14671) | (b'CoQoW\xcfR\xefIoE/',)                   | 0
>> Mon Jun  7 16:00:25 2021 | (b'm\xefz/',) | (32767, 32767, 31663, 28111, 26607, 28591, 32767, 32767) | (b'\x7f\xff\x7f\xffx\x0fqOwo\x7f\xff',)    | 0
>> Mon Jun  7 16:00:25 2021 | (b'pow\x0f',) | (32767, 32767, 32767, 32767, 29615, 29295, 32431, 32767) | (b'\x7f\xff\x7f\xff\x7f\xff\x7f/{/\x7f\xff',) | 0
>> Mon Jun  7 16:00:25 2021 | (b'Toa\xcf',) | (29103, 30703, 28911, 25263, 22639, 22959, 25775, 28911) | (b's/ioZ\xafQ\xefV\xafd\xef',)             | 0
>> Mon Jun  7 16:00:25 2021 | (b'W\xef]\xaf',) | (22511, 19407, 17743, 18287, 20207, 22127, 21935, 19119) | (b';\xaf2\xaf7\xefG\xafX\xef_\xcf',)       | 0
>> Mon Jun  7 16:00:26 2021 | (b'\x16\xcf\x1c\x0f',) | (10223, 13071, 13167, 10127, 6575, 5007, 6447, 9391) | (b'-\x8f,\xef$\xaf\x1c/\x1b\xcf%/',)       | 0
>> Mon Jun  7 16:00:26 2021 | (b'DoC\xcf',) | (14543, 10223, 7503, 7663, 10607, 13999, 15663, 14543) | (b'1/-\xcf3\xcf@\xefJ\xefIo',)             | 0
>> Mon Jun  7 16:00:26 2021 | (b'T\xafL\xef',) | (16143, 13551, 13999, 17071, 20655, 22127, 20431, 17583) | (b'>\xcfC\x0fO\xaf[/[\xefP\xef',)          | 0
>> Mon Jun  7 16:00:26 2021 | (b'[o`\xaf',) | (24047, 21519, 19663, 20239, 23279, 26383, 26991, 24303) | (b'Mo@o@\x0fJ\xcfW/[\xef',)                | 0
>> Mon Jun  7 16:00:26 2021 | (b'x\x0f\x7f\xff',) | (32767, 32767, 30191, 28527, 30127, 32767, 32767, 32767) | (b'\x7f\xfft\xafjom\xef{\xaf\x7f\xff',)    | 0
>> Mon Jun  7 16:00:26 2021 | (b'\x7f\xffx\xaf',) | (29871, 30703, 32495, 32767, 30895, 26479, 22703, 22127) | (b'doz\xaf\x7f\xff\x7f\xff\x7f\xff}\xaf',) | 0
>> Mon Jun  7 16:00:26 2021 | (b'romO',) | (24239, 20495, 19887, 22767, 27631, 31343, 31599, 28911) | (b'e\xcfc\x0fj\xafuox\xcfpo',)             | 0
>> Mon Jun  7 16:00:26 2021 | (b'O\xafW\x0f',) | (21359, 18415, 16239, 16591, 19439, 22767, 23919, 21999) | (b'HO=\xef>\xafI\xafVoZo',)                | 0
>> Mon Jun  7 16:00:27 2021 | (b'2\xaf&\xef',) | (7855, 7791, 9455, 11215, 11023, 8431, 5231, 3535) | (b'\x12o\x1f\xaf,\xef1\x0f*\x0f\x1f\x8f',) | 0
>> Mon Jun  7 16:00:27 2021 | (b'\x10O\x0f\x0f',) | (6063, 9167, 11087, 10479, 8303, 6831, 7535, 10351) | (b'4\xcf8o1\xaf$o\x18\xef\x16o',)          | 0
>> Mon Jun  7 16:00:27 2021 | (b"\x1e\xaf'/",) | (13679, 16687, 17071, 14767, 12271, 11791, 13839, 16687) | (b'F\xaf@\xcf1\xaf"\xef\x1do!\x0f',)       | 0
>> Mon Jun  7 16:00:27 2021 | (b'`\xefeO',) | (23983, 20335, 18223, 19631, 22511, 24335, 23471, 19407) | (b';\x0f3o7oF\xefV\xefZ\xef',)             | 0
>> Mon Jun  7 16:00:27 2021 | (b'l\xef^\xef',) | (20335, 18607, 20143, 23663, 26095, 25775, 22703, 19727) | (b'KoVoe\xefoolo^\xef',)                   | 0
>> Mon Jun  7 16:00:27 2021 | (b'b/w\x0f',) | (32767, 32767, 32767, 30447, 30383, 32767, 32767, 32767) | (b'\x7f\xffpo`/^\xafi\xafx\xaf',)          | 0
>> Mon Jun  7 16:00:27 2021 | (b'\x7f\xff\x7f\xff',) | (32767, 29487, 26287, 26607, 30383, 32767, 32767, 32767) | (b'}\xefq\xafq\xaf}\xaf\x7f\xff\x7f\xff',) | 0
>> Mon Jun  7 16:00:27 2021 | (b'm\x0fao',) | (23279, 24335, 27503, 29903, 29359, 25775, 21679, 19759) | (b'SOaol\xefl\xefb/V\xef',)                | 0
>> Mon Jun  7 16:00:28 2021 | (b'8o/\xef',) | (12463, 15663, 20079, 23215, 23151, 20367, 17455, 16559) | (b'F\xefQ\xcfV\xafK\xef8\xef(O',)          | 0
>> Mon Jun  7 16:00:28 2021 | (b'\x0f\xea\x1b\xaf',) | (10415, 11599, 10319, 7951, 6639, 7919, 10703, 13071) | (b"2\xaf'\xef\x1a\xaf\x14/\x17\xef!O",)    | 0
>> Mon Jun  7 16:00:28 2021 | (b'F\xef?O',) | (12847, 10479, 10863, 13551, 16367, 17135, 15279, 12463) | (b'+\x8f1O>\xafJOKO@\xcf',)                | 0
>> Mon Jun  7 16:00:28 2021 | (b'A\xef?\xef',) | (18415, 21615, 23279, 21935, 18479, 15439, 15119, 17871) | (b'UO^/YoKo>\xcf;/',)                      | 0
