>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Fri May 28 15:57:07 2021 | (b'\xbb\xaf\xbb\xaf',) | (48047, 48047, 48047, 48047, 48047, 48047, 48047, 48047) | (b'\xbb\xcf\xbb\xaf\xbb\xaf\xbb\xcf\xbb\xcf\xbb\xcf',) | (-6301906432.0,)
>> Fri May 28 15:57:07 2021 | (b'O\xbbO\xbb',) | (20411, 12219, 12219, 12219, 12219, 12219, 12219, 20411) | (b'/\xbbo\xbbo\xbbo\xbbo\xbbo\xbb',)       | (-0.0036580224987119436,)
>> Fri May 28 15:57:07 2021 | (b'\xb9o\xba\xaf',) | (47855, 47855, 47855, 47855, 47855, 47855, 47855, 47855) | (b'\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef',) | (-1.1570804691564779e+29,)
>> Fri May 28 15:57:07 2021 | (b'\xba\xaf\xba\xaf',) | (47791, 47823, 47791, 47791, 47791, 47791, 47791, 47791) | (b'\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf',) | (-3.39580641384174e-10,)
>> Fri May 28 15:57:07 2021 | (b'\x0f\xba\x0f\xba',) | (12218, 4026, 12218, 12218, 12218, 12218, 12218, 12218) | (b'/\xba/\xba/\xbaO\xba/\xbaO\xba',)       | (-0.0006703463732264936,)
>> Fri May 28 15:57:07 2021 | (b'\xb8o\xb9o',) | (47599, 47567, 47567, 47599, 47567, 47599, 47599, 47599) | (b'\xb9\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xcf',) | (-6238990848.0,)
>> Fri May 28 15:57:07 2021 | (b'o\xb9o\xb9',) | (44985, 44985, 44985, 44985, 44985, 44985, 44985, 44985) | (b'\x8f\xb9o\xb9o\xb9o\xb9\xaf\xb9o\xb9',) | (-0.0003351685300003737,)
>> Fri May 28 15:57:07 2021 | (b'\xbb\xef\xbb\xcf',) | (48079, 48079, 48079, 48079, 48079, 48079, 48079, 48111) | (b'\xbb\xcf\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef',) | (-1.1632702638002344e+29,)
>> Fri May 28 15:57:07 2021 | (b'\xba\x0f\xbb\x0f',) | (47983, 47951, 47983, 47983, 47983, 47983, 47983, 47983) | (b'\xbbo\xbbo\xbbo\xbbo\xbbo\xbbo',)       | (1.160175413702021e+29,)
>> Fri May 28 15:57:07 2021 | (b'\xbb/\xbb/',) | (47919, 47919, 47919, 47919, 47919, 47919, 47919, 47887) | (b'\xbb/\xba\xef\xba\xef\xbb/\xbb\x0f\xbb/',) | (3.4049016384152253e-10,)
>> Fri May 28 15:57:07 2021 | (b'\xaf\xba\xaf\xba',) | (53178, 44986, 44986, 53178, 44986, 44986, 44986, 53178) | (b'\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba',) | (-0.0013407113729044795,)
>> Fri May 28 15:57:07 2021 | (b'\xb9\x0f\xb9\xef',) | (47727, 47727, 47727, 47727, 47727, 47727, 47727, 47727) | (b'\xbao\xbao\xbao\xbao\xbao\xbao',)       | (1.1539856190582644e+29,)
>> Fri May 28 15:57:07 2021 | (b'\xba\x0f\xba\x0f',) | (47631, 47599, 47599, 47631, 47631, 47663, 47631, 47663) | (b'\xba\x0f\xba/\xba/\xba/\xba/\xba\x0f',) | (1.8359399649560808e-29,)
>> Fri May 28 15:57:07 2021 | (b'\xaf\xb9\xaf\xb9',) | (44985, 44985, 44985, 44985, 44985, 44985, 44985, 44985) | (b'\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9',) | (-0.00033516946132294834,)
>> Fri May 28 15:57:07 2021 | (b'\xba\xaf\xbb\x8f',) | (48111, 48079, 48079, 48079, 48111, 48079, 48111, 48111) | (b'\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef',) | (-1.1632702638002344e+29,)
>> Fri May 28 15:57:07 2021 | (b'\xbbo\xbb\xaf',) | (47983, 47983, 48047, 47983, 48047, 48047, 48047, 48047) | (b'\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf',) | (-3.4139965854329546e-10,)
>> Fri May 28 15:57:07 2021 | (b'/\xbb/\xbb',) | (12219, 12219, 12219, 12219, 12219, 12219, 12219, 12219) | (b'/\xbb\x0f\xbb/\xbb\x0f\xbb/\xbb/\xbb',) | (-0.0026814450975507498,)
>> Fri May 28 15:57:07 2021 | (b'\xb9o\xba\xaf',) | (47855, 47823, 47823, 47823, 47791, 47791, 47791, 47791) | (b'\xba\xaf\xba\xaf\xba\xcf\xba\xaf\xba\xaf\xba\xcf',) | (-1.1563067566319245e+29,)
>> Fri May 28 15:57:07 2021 | (b'\xba\xaf\xbao',) | (47727, 47791, 47791, 47791, 47791, 47727, 47727, 47727) | (b'\xbao\xbao\xbao\xbao\xbao\xba\xaf',)    | (-3.39580641384174e-10,)
>> Fri May 28 15:57:07 2021 | (b'/\xba\x0f\xba',) | (12218, 4026, 12218, 12218, 4026, 4026, 12217, 61369) | (b'\xef\xb9\xef\xba/\xba\x0f\xba/\xba/\xba',) | (-0.0006703463732264936,)
>> Fri May 28 15:57:07 2021 | (b'\xb8o\xb9O',) | (47535, 47535, 47535, 47535, 47535, 47535, 47535, 47567) | (b'\xb9\xaf\xb9\xaf\xb9\xcf\xb9\xaf\xb9\xaf\xb9\xaf',) | (-3.377616242250525e-10,)
>> Fri May 28 15:57:07 2021 | (b'\xbb\xef\xbb\xef',) | (48111, 48111, 48111, 48111, 48111, 48143, 48111, 48111) | (b'\xbc\x0f\xbc\x0f\xbc/\xbb\xef\xbb\xef\xbb\xef',) | (1.86305720903633e-29,)
>> Fri May 28 15:57:08 2021 | (b'o\xbbo\xbb',) | (44987, 28603, 44987, 28603, 44987, 44987, 44987, 44987) | (b'\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb',) | (-0.005362949799746275,)
>> Fri May 28 15:57:08 2021 | (b'\xb9\xcf\xba\xcf',) | (47919, 47887, 47919, 47887, 47919, 47887, 47919, 47919) | (b'\xbb/\xbb/\xbb/\xbb/\xbb/\xbb/',)       | (3.4049016384152253e-10,)
>> Fri May 28 15:57:08 2021 | (b'\xba\xef\xba\xef',) | (47887, 47855, 47855, 47855, 47855, 47855, 47855, 47823) | (b'\xba\xef\xba\xcf\xba\xef\xba\xef\xba\xef\xba\xef',) | (-1.151664575931934e+29,)
>> Fri May 28 15:57:08 2021 | (b'o\xbao\xba',) | (28602, 28602, 44986, 28602, 28602, 28602, 28602, 28602) | (b'o\xbao\xbao\xbao\xbao\xbao\xba',)       | (-0.0009144944488070905,)
>> Fri May 28 15:57:08 2021 | (b'\xb8\xcf\xb9\xaf',) | (47631, 47663, 47631, 47631, 47663, 47631, 47631, 47663) | (b'\xba\x0f\xba/\xba\x0f\xba\x0f\xba\x0f\xba\x0f',) | (1.834707369791673e-29,)
>> Fri May 28 15:57:08 2021 | (b'\xcf\xb9\xef\xb9',) | (53177, 53177, 61369, 53177, 61369, 61369, 53177, 61369) | (b'\xcf\xb9\xcf\xb9\xcf\xb9\xcf\xb9\xef\xb9\xef\xb9',) | (-0.00045724163646809757,)
>> Fri May 28 15:57:08 2021 | (b'\xbb\xef\xbb\xef',) | (48111, 48111, 48111, 48111, 48143, 48143, 48207, 48175) | (b'\xbc\x0f\xbc/\xbc/\xbc/\xbc\x0f\xbc\x0f',) | (-1.1586280831002439e+29,)
>> Fri May 28 15:57:08 2021 | (b'\xba/\xbb/',) | (48047, 48047, 48047, 48047, 48047, 48047, 48047, 48047) | (b'\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf',) | (-3.4139965854329546e-10,)
>> Fri May 28 15:57:08 2021 | (b'O\xbb/\xbb',) | (12219, 20411, 20411, 28603, 28603, 28603, 28603, 28603) | (b'o\xbbo\xbbo\xbbo\xbbO\xbbO\xbb',)       | (-0.0036580150481313467,)
>> Fri May 28 15:57:08 2021 | (b'\xba\xef\xba\xef',) | (47855, 47855, 47855, 47855, 47855, 47855, 47855, 47855) | (b'\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef',) | (-1.1570804691564779e+29,)
>> Fri May 28 15:57:08 2021 | (b'\xb9/\xba/',) | (47791, 47727, 47727, 47727, 47727, 47727, 47791, 47727) | (b'\xbao\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf',) | (-3.39580641384174e-10,)
>> Fri May 28 15:57:08 2021 | (b'\x0f\xba/\xba',) | (4026, 12218, 12218, 12218, 12218, 20410, 12218, 20410) | (b'o\xbaO\xbao\xba/\xbaO\xba/\xba',)       | (-0.0007924166857264936,)
>> Fri May 28 15:57:08 2021 | (b'\xb9\xcf\xb9\xcf',) | (47567, 47567, 47567, 47567, 47567, 47567, 47599, 47599) | (b'\xb9\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xef',) | (-1.1508906745127213e+29,)
>> Fri May 28 15:57:08 2021 | (b'\xb8\x0f\xb9/',) | (47471, 47471, 47471, 47471, 47471, 47471, 47471, 47471) | (b'\xb9o\xb9o\xb9o\xb9o\xb9o\xb9o',)       | (1.1477958244145078e+29,)
>> Fri May 28 15:57:08 2021 | (b'\xbb\xcf\xbb\xcf',) | (48111, 48079, 48111, 48079, 48079, 48079, 48079, 48079) | (b'\xbb\xcf\xbb\xcf\xbb\xcf\xbb\xef\xbb\xcf\xbb\xef',) | (-1.1632702638002344e+29,)
>> Fri May 28 15:57:08 2021 | (b'\xbbo\xbbo',) | (47983, 47983, 47983, 47983, 47983, 47983, 47983, 47983) | (b'\xbbo\xbbo\xbbo\xbbo\xbbo\xbb\x8f',)    | (1.160175413702021e+29,)
>> Fri May 28 15:57:08 2021 | (b'\xb9\xaf\xba\xaf',) | (47855, 47855, 47855, 47855, 47855, 47855, 47887, 47855) | (b'\xba\xef\xbb\x0f\xbb/\xbb\x0f\xbb/\xba\xef',) | (1.8531962972577905e-29,)
>> Fri May 28 15:57:08 2021 | (b'\xba\xaf\xba\xaf',) | (47791, 47791, 47791, 47791, 47791, 47791, 47823, 47823) | (b'\xba\xcf\xba\xef\xba\xaf\xba\xcf\xba\xaf\xba\xcf',) | (-3.39580641384174e-10,)
>> Fri May 28 15:57:08 2021 | (b'o\xbaO\xba',) | (20410, 20410, 20410, 20410, 28602, 20410, 28602, 28602) | (b'o\xbao\xbao\xbao\xbao\xbao\xba',)       | (-0.0009144907235167921,)
>> Fri May 28 15:57:08 2021 | (b'\xb8\xaf\xb9o',) | (47599, 47599, 47599, 47599, 47599, 47599, 47599, 47599) | (b'\xb9\xef\xb9\xef\xba\x0f\xb9\xef\xb9\xef\xba\x0f',) | (-1.1508906745127213e+29,)
>> Fri May 28 15:57:08 2021 | (b'\xb9\xaf\xb9\xaf',) | (47535, 47535, 47535, 47535, 47535, 47535, 47535, 47535) | (b'\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf',) | (-3.377616242250525e-10,)
>> Fri May 28 15:57:08 2021 | (b'\xcf\xbb\xcf\xbb',) | (53179, 53179, 53179, 53179, 53179, 53179, 53179, 61371) | (b'\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb',) | (-0.007316104602068663,)
>> Fri May 28 15:57:08 2021 | (b'\xba/\xba\xef',) | (47983, 47983, 47983, 47983, 47983, 47983, 47983, 48047) | (b'\xbbo\xbbo\xbbo\xbbo\xbbo\xbbo',)       | (1.160175413702021e+29,)
>> Fri May 28 15:57:08 2021 | (b'\x0f\xbb\x0f\xbb',) | (4027, 4027, 12219, 12219, 12219, 12219, 12219, 12219) | (b'/\xbb/\xbb\x0f\xbb/\xbb\x0f\xbb/\xbb',) | (-0.0026814450975507498,)
>> Fri May 28 15:57:08 2021 | (b'\xba\xaf\xba\xaf',) | (47823, 47791, 47791, 47791, 47823, 47791, 47791, 47791) | (b'\xba\xcf\xba\xaf\xba\xaf\xba\xef\xba\xef\xba\xef',) | (-1.1570804691564779e+29,)
>> Fri May 28 15:57:08 2021 | (b'\xb8\xef\xb9\xef',) | (47727, 47727, 47727, 47727, 47727, 47727, 47727, 47727) | (b'\xbao\xbao\xbaO\xbao\xbaO\xbao',)       | (1.1539856190582644e+29,)
>> Fri May 28 15:57:08 2021 | (b'\x0f\xba/\xba',) | (4026, 12218, 12218, 4026, 12218, 4026, 12218, 4026) | (b'/\xb9\xef\xb9\xef\xba\x0f\xba/\xba/\xba',) | (-0.0006703463732264936,)
>> Fri May 28 15:57:08 2021 | (b'\xb9\xaf\xb9\xaf',) | (47535, 47567, 47535, 47535, 47567, 47535, 47535, 47535) | (b'\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf',) | (-6230602240.0,)
>> Fri May 28 15:57:08 2021 | (b'\xba\xaf\xbb\xaf',) | (48175, 48143, 48143, 48143, 48111, 48111, 48111, 48143) | (b'\xbb\xef\xbb\xef\xbc/\xbb\xef\xbb\xef\xbc\x0f',) | (1.86305720903633e-29,)
>> Fri May 28 15:57:08 2021 | (b'\xaf\xbb\xaf\xbb',) | (53179, 44987, 44987, 53179, 44987, 44987, 53179, 53179) | (b'\xcf\xbb\xcf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xcf\xbb',) | (-0.005362949799746275,)
>> Fri May 28 15:57:08 2021 | (b'\xbb/\xbb/',) | (47919, 47919, 47919, 47919, 47951, 47951, 47983, 47983) | (b'\xbbo\xbbo\xbbo\xbbo\xbbo\xbbo',)       | (6280934912.0,)
>> Fri May 28 15:57:08 2021 | (b'\xb9\xaf\xba\xaf',) | (47887, 47855, 47855, 47855, 47855, 47855, 47823, 47791) | (b'\xba\xaf\xba\xcf\xba\xcf\xba\xef\xba\xef\xba\xef',) | (-1.1570804691564779e+29,)
>> Fri May 28 15:57:08 2021 | (b'\xaf\xba\xaf\xba',) | (44986, 44986, 44986, 44986, 44986, 44986, 44986, 44986) | (b'\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba',) | (-0.001340707647614181,)
>> Fri May 28 15:57:08 2021 | (b'\xbaO\xba/',) | (47663, 47695, 47663, 47663, 47663, 47663, 47663, 47663) | (b'\xba/\xbaO\xba/\xbaO\xbaO\xbaO',)       | (3.391258940332875e-10,)
>> Fri May 28 15:57:08 2021 | (b'\xb8\xaf\xb9o',) | (47599, 47567, 47567, 47567, 47567, 47535, 47535, 47567) | (b'\xb9\xcf\xb9\xcf\xb9\xef\xb9\xef\xb9\xef\xb9\xef',) | (-1.1508906745127213e+29,)
>> Fri May 28 15:57:08 2021 | (b'\xb9\xaf\xb9\xaf',) | (47471, 47471, 47471, 47471, 47471, 47471, 47471, 47535) | (b'\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf',) | (-3.377616242250525e-10,)
>> Fri May 28 15:57:09 2021 | (b'\xef\xbb\xef\xbb',) | (61371, 61371, 61371, 61371, 61371, 61371, 61371, 61371) | (b'\xef\xbb\xef\xbb\xef\xbb\xef\xbc\x0f\xbb\xef\xbb',) | (-0.007316104602068663,)
>> Fri May 28 15:57:09 2021 | (b'\xba/\xbb/',) | (48047, 48047, 47983, 47983, 47983, 48047, 47983, 47983) | (b'\xbbo\xbbo\xbbo\xbbo\xbbo\xbbo',)       | (-3.40944911192409e-10,)
>> Fri May 28 15:57:09 2021 | (b'\xbb/\xbb\x0f',) | (47887, 47919, 47887, 47919, 47919, 47951, 47951, 47983) | (b'\xbbo\xbbO\xbbo\xbb/\xbb/\xbb/',)       | (3.4049016384152253e-10,)
>> Fri May 28 15:57:09 2021 | (b'\xaf\xba\xaf\xba',) | (44986, 44986, 44986, 44986, 53178, 53178, 61370, 61370) | (b'\xef\xba\xef\xba\xef\xba\xcf\xba\xcf\xba\xcf\xba',) | (-0.0015848519979044795,)
>> Fri May 28 15:57:09 2021 | (b'\xb9\x0f\xb9\xef',) | (47727, 47727, 47727, 47727, 47727, 47727, 47727, 47727) | (b'\xbao\xbao\xbao\xbao\xbao\xbao',)       | (1.1539856190582644e+29,)
>> Fri May 28 15:57:09 2021 | (b'\xba/\xb9\xef',) | (47599, 47631, 47663, 47631, 47695, 47663, 47663, 47663) | (b'\xba/\xba/\xba/\xba/\xba/\xba/',)       | (1.8359399649560808e-29,)
>> Fri May 28 15:57:09 2021 | (b'\xaf\xb9\xaf\xb9',) | (44985, 44985, 44985, 44985, 53177, 44985, 53177, 53177) | (b'\xef\xb9\xcf\xb9\xef\xb9\xcf\xb9\xcf\xb9\xcf\xb9',) | (-0.00039620554889552295,)
>> Fri May 28 15:57:09 2021 | (b'\xb8\x0f\xb8\xef',) | (47471, 47471, 47471, 47471, 47439, 47439, 47471, 47439) | (b'\xb9o\xb9o\xb9o\xb9o\xb9o\xb9o',)       | (1.1477958244145078e+29,)
>> Fri May 28 15:57:09 2021 | (b'\xbb\xaf\xbb\xaf',) | (48047, 48047, 48047, 48047, 48047, 48047, 48047, 48047) | (b'\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf',) | (-6297712128.0,)
>> Fri May 28 15:57:09 2021 | (b'/\xbb/\xbb',) | (12219, 12219, 12219, 12219, 12219, 12219, 12219, 12219) | (b'/\xbbO\xbb/\xbb/\xbbo\xbb/\xbb',)       | (-0.0026814525481313467,)
>> Fri May 28 15:57:09 2021 | (b'\xb9o\xbao',) | (47855, 47823, 47823, 47823, 47823, 47823, 47823, 47855) | (b'\xba\xcf\xba\xef\xba\xcf\xba\xcf\xba\xef\xba\xcf',) | (-1.1563067566319245e+29,)
>> Fri May 28 15:57:09 2021 | (b'o\xbao\xba',) | (28602, 28602, 28602, 28602, 44986, 44986, 44986, 44986) | (b'\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba',) | (-0.0009144907235167921,)
>> Fri May 28 15:57:09 2021 | (b'\xba\x0f\xba/',) | (47631, 47663, 47631, 47631, 47663, 47631, 47663, 47663) | (b'\xba/\xba/\xbaO\xba/\xba/\xbaO',)       | (3.3867114668240106e-10,)
>> Fri May 28 15:57:09 2021 | (b'\xb8o\xb9o',) | (47599, 47567, 47567, 47567, 47567, 47567, 47567, 47535) | (b'\xb9\xaf\xb9\xaf\xb9\xcf\xb9\xaf\xb9\xcf\xb9\xcf',) | (-6238990848.0,)
>> Fri May 28 15:57:09 2021 | (b'o\xbao\xba',) | (28602, 28602, 28602, 28602, 20410, 20410, 20410, 28602) | (b'o\xbao\xbao\xbao\xbao\xbao\xba',)       | (-0.0013407001970335841,)
>> Fri May 28 15:57:09 2021 | (b'\xbb\xaf\xbb\xaf',) | (48047, 48047, 48047, 48047, 48015, 48047, 47983, 47983) | (b'\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf',) | (-3.4139965854329546e-10,)
>> Fri May 28 15:57:09 2021 | (b'\xb9\xef\xba\xef',) | (47951, 47919, 47919, 47919, 47919, 47887, 47887, 47919) | (b'\xba\xef\xbb\x0f\xbb/\xbb/\xbbO\xbb/',) | (6280934912.0,)
>> Fri May 28 15:57:09 2021 | (b'\xcf\xba\xef\xba',) | (61370, 61370, 61370, 61370, 61370, 61370, 61370, 61370) | (b'\xef\xba\xef\xba\xcf\xba\xcf\xba\xef\xba\xcf\xba',) | (-0.001828996348194778,)
>> Fri May 28 15:57:09 2021 | (b'\xbao\xbao',) | (47727, 47727, 47727, 47727, 47727, 47791, 47727, 47727) | (b'\xbao\xba\xaf\xbao\xbao\xba\xaf\xbao',) | (-3.39580641384174e-10,)
>> Fri May 28 15:57:09 2021 | (b'\xb8\xaf\xb9\xcf',) | (47663, 47631, 47663, 47663, 47663, 47663, 47631, 47663) | (b'\xba\x0f\xba/\xba\x0f\xba\x0f\xba/\xba\x0f',) | (1.8359399649560808e-29,)
>> Fri May 28 15:57:09 2021 | (b'\xcf\xb9\xef\xb9',) | (53177, 61369, 61369, 61369, 61369, 61370, 4025, 53177) | (b'\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xcf\xb9\xcf\xb9',) | (-0.00039620554889552295,)
>> Fri May 28 15:57:09 2021 | (b'\xbb\xcf\xbb\xef',) | (48079, 48111, 48111, 48111, 48111, 48111, 48111, 48111) | (b'\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef\xbb\xef',) | (-1.1632702638002344e+29,)
>> Fri May 28 15:57:09 2021 | (b'\xbaO\xbb/',) | (48047, 48047, 48047, 48047, 48047, 48047, 48047, 48047) | (b'\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xaf',) | (-3.4139965854329546e-10,)
>> Fri May 28 15:57:09 2021 | (b'\xbbo\xbbo',) | (47983, 47983, 47983, 47983, 47983, 47983, 47983, 47983) | (b'\xbbO\xbbo\xbbO\xbbo\xbbo\xbbo',)       | (1.160175413702021e+29,)
>> Fri May 28 15:57:09 2021 | (b'\xef\xba\xef\xba',) | (61370, 61370, 61370, 61370, 61370, 61370, 61370, 61370) | (b'\xef\xba\xef\xba\xef\xba\xef\xba\xef\xba\xef\xba',) | (-0.001828996348194778,)
>> Fri May 28 15:57:09 2021 | (b'\xb9/\xbaO',) | (47791, 47791, 47791, 47791, 47791, 47791, 47791, 47727) | (b'\xbao\xbao\xbao\xbao\xbao\xbao',)       | (-3.391258940332875e-10,)
>> Fri May 28 15:57:09 2021 | (b'\xba/\xba/',) | (47663, 47663, 47631, 47695, 47663, 47695, 47695, 47727) | (b'\xbao\xbao\xbao\xbao\xbaO\xbaO',)       | (3.3867114668240106e-10,)
>> Fri May 28 15:57:09 2021 | (b'\xcf\xb9\xaf\xb9',) | (61369, 53177, 61369, 61369, 61369, 61369, 61369, 61369) | (b'\xef\xb9\xcf\xb9\xcf\xb9\xcf\xb9\xef\xb9\xcf\xb9',) | (-0.00045724163646809757,)
>> Fri May 28 15:57:09 2021 | (b'\xb8\x0f\xb9O',) | (47471, 47471, 47471, 47471, 47471, 47471, 47471, 47471) | (b'\xb9o\xb9o\xb9o\xb9o\xb9\xaf\xb9o',)    | (-3.3730687687416605e-10,)
>> Fri May 28 15:57:09 2021 | (b'\xbb\xcf\xbb\xef',) | (48079, 48079, 48079, 48079, 48079, 48047, 48047, 48047) | (b'\xbb\xaf\xbb\xcf\xbb\xcf\xbb\xcf\xbb\xef\xbb\xef',) | (-1.1632702638002344e+29,)
>> Fri May 28 15:57:09 2021 | (b'o\xbbo\xbb',) | (28603, 28603, 28603, 28603, 28603, 28603, 20411, 20411) | (b'o\xbbo\xbbo\xbbo\xbbo\xbbo\xbb',)       | (-0.0036580224987119436,)
>> Fri May 28 15:57:09 2021 | (b'\xb9\xaf\xba\xaf',) | (47919, 47855, 47855, 47855, 47855, 47855, 47855, 47855) | (b'\xba\xef\xba\xef\xba\xef\xbb\x0f\xba\xef\xbb\x0f',) | (3.402627901660793e-10,)
>> Fri May 28 15:57:09 2021 | (b'\xaf\xba\xaf\xba',) | (44986, 44986, 44986, 53178, 44986, 44986, 44986, 44986) | (b'\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba',) | (-0.001584848272614181,)
>> Fri May 28 15:57:09 2021 | (b'\xba/\xba/',) | (47663, 47663, 47663, 47663, 47663, 47663, 47695, 47695) | (b'\xbao\xbao\xbao\xbao\xbao\xbao',)       | (6251574272.0,)
>> Fri May 28 15:57:09 2021 | (b'\xaf\xb9o\xb9',) | (61369, 53177, 61369, 53177, 61369, 61369, 61369, 61369) | (b'\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xef\xb9\xef\xb9',) | (-0.00045724163646809757,)
>> Fri May 28 15:57:09 2021 | (b'\xaf\xb9\xaf\xb9',) | (44985, 44985, 44985, 44985, 44985, 44985, 44985, 36793) | (b'\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9\xaf\xb9',) | (-0.00033516946132294834,)
>> Fri May 28 15:57:10 2021 | (b'\xbb\xaf\xbb\xaf',) | (48047, 48047, 48047, 48047, 48047, 48079, 48079, 48079) | (b'\xbb\xef\xbb\xcf\xbb\xcf\xbb\xef\xbb\xcf\xbb\xcf',) | (-6301906432.0,)
>> Fri May 28 15:57:10 2021 | (b'\x0f\xba\xef\xbb',) | (28603, 28603, 28603, 28603, 28603, 28603, 28603, 28603) | (b'o\xbbo\xbbO\xbbo\xbbO\xbbO\xbb',)       | (-0.0036580224987119436,)
>> Fri May 28 15:57:10 2021 | (b'\x0f\xbb\x0f\xbb',) | (4027, 4027, 4026, 61370, 61371, 4027, 4027, 12219) | (b'\x0f\xbb/\xbb\x0f\xbb/\xbb\x0f\xbb/\xbb',) | (-0.002193156396970153,)
>> Fri May 28 15:57:10 2021 | (b'\xba\xaf\xba\xaf',) | (47791, 47791, 47791, 47791, 47791, 47791, 47791, 47791) | (b'\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf',) | (-3.39580641384174e-10,)
>> Fri May 28 15:57:10 2021 | (b'\xef\xb9\xef\xba',) | (28602, 20410, 12218, 12218, 20410, 12218, 20410, 20410) | (b'o\xbaO\xbaO\xbaO\xbaO\xba/\xba',)       | (-0.0007924166857264936,)
>> Fri May 28 15:57:10 2021 | (b'\xba\x0f\xba\x0f',) | (47663, 47631, 47631, 47663, 47599, 47599, 47631, 47663) | (b'\xba\x0f\xba\x0f\xba\x0f\xba\x0f\xba\x0f\xb9\xef',) | (3.4003536097948484e-10,)
>> Fri May 28 15:57:10 2021 | (b'o\xb9o\xb9',) | (44985, 44985, 44985, 44985, 44985, 44985, 44985, 44985) | (b'\xaf\xb9o\xb9o\xb9\xaf\xb9\xaf\xb9\xaf\xb9',) | (-0.00033516946132294834,)
>> Fri May 28 15:57:10 2021 | (b'\xbbo\xbb\xcf',) | (48079, 48079, 48079, 48079, 48079, 48079, 48079, 48079) | (b'\xbb\xaf\xbb\xaf\xbb\xaf\xbb\xcf\xbb\xaf\xbb\xcf',) | (-1.162496551275681e+29,)
>> Fri May 28 15:57:10 2021 | (b'\xbbo\xbb\xaf',) | (47983, 48047, 47983, 48015, 48015, 48047, 48015, 48047) | (b'\xbbo\xbbo\xbbo\xbbo\xbbo\xbbo',)       | (-1.848266067063436e-29,)
>> Fri May 28 15:57:10 2021 | (b'\xef\xbb\x0f\xba',) | (61371, 4027, 4027, 12219, 4027, 4027, 12219, 4027) | (b'/\xbb\x0f\xbb/\xbb\x0f\xbb/\xbb\x0f\xbb',) | (-0.002681437646970153,)
>> Fri May 28 15:57:10 2021 | (b'\xbao\xba\xaf',) | (47791, 47791, 47791, 47791, 47791, 47791, 47791, 47791) | (b'\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf\xba\xaf',) | (-3.39580641384174e-10,)
>> Fri May 28 15:57:10 2021 | (b'\xbao\xbao',) | (47695, 47727, 47695, 47727, 47727, 47727, 47791, 47727) | (b'\xbao\xba\xaf\xbao\xbao\xbao\xbao',)    | (1.1539856190582644e+29,)
>> Fri May 28 15:57:10 2021 | (b'\xef\xba\x0f\xba',) | (4026, 12218, 4026, 4025, 61369, 61369, 61369, 61369) | (b'\xef\xb9\xef\xba\x0f\xba\x0f\xba/\xba/\xba',) | (-0.0006703445105813444,)
>> Fri May 28 15:57:10 2021 | (b'\xb9O\xb9\xaf',) | (47535, 47535, 47535, 47535, 47535, 47535, 47535, 47535) | (b'\xb9\xaf\xb9\x8f\xb9\xaf\xb9\xaf\xb9o\xb9\xaf',) | (-3.377616242250525e-10,)
