>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Tue May 18 15:03:24 2021 | (b'\xb0\tX\x0b',) | (21259, 21259, 20747, 20747, 21003, 21003, 21003, 21003) | (b'X\x0bX\x0bW\x0bW\x0b\\\x0b\\\x0b',)     | (4.064564122187826e-32,)
>> Tue May 18 15:03:24 2021 | (b'O\x0b\x03\x0c',) | (2316, 2316, 780, 780, 2060, 2060, 1548, 1548) | (b'\xfb\x0b\xfb\x0b\x08\x0c\x08\x0c\x05\x0c\x05\x0c',) | (9.941410807178214e-32,)
>> Tue May 18 15:03:24 2021 | (b'\x07\x0c\x95\x0b',) | (43275, 43275, 46091, 46091, 47115, 47115, 41483, 41483) | (b'\xab\x0b\xab\x0b\xa8\x0b\xa8\x0b\xa5\x0b\xa5\x0b',) | (6.511397637347459e-32,)
>> Tue May 18 15:03:25 2021 | (b'[\x08\xc0\x05',) | (55557, 55557, 59141, 59141, 55813, 55813, 56837, 56837) | (b'\xdc\x05\xdc\x05\xd9\x05\xd9\x05\xd5\x05\xd5\x05',) | (2.0502771002922642e-35,)
>> Tue May 18 15:03:25 2021 | (b'\xeb\x05\xa3\x03',) | (40707, 40707, 40963, 40963, 40963, 40963, 40963, 40963) | (b'\xaa\x03\xaa\x03\xa1\x03\xa1\x03\xa8\x03\xa8\x03',) | (1.0639074967576994e-36,)
>> Tue May 18 15:03:25 2021 | (b'\xda\x03\xe9\x01',) | (59649, 59649, 64001, 64001, 62977, 62977, 65025, 65025) | (b'\xfa\x01\xfa\x01\xfc\x01\xfc\x01\xfb\x01\xfb\x01',) | (9.1838332386083e-38,)
>> Tue May 18 15:03:25 2021 | (b'\x0f\x02-\x01',) | (15873, 15873, 17409, 17409, 17153, 17153, 13569, 13569) | (b'E\x01E\x017\x017\x019\x019\x01',)       | (3.3980010791295416e-38,)
>> Tue May 18 15:03:25 2021 | (b'I\x01\x9e\x01',) | (40705, 40705, 37121, 37121, 38401, 38401, 36865, 36865) | (b'\x97\x01\x97\x01\x8f\x01\x8f\x01\x8a\x01\x8a\x01',) | (5.620561617297826e-38,)
>> Tue May 18 15:03:25 2021 | (b'|\x01\xdb\x02',) | (55554, 55554, 56578, 56578, 52738, 52738, 57346, 57346) | (b'\xdc\x02\xdc\x02\xe6\x02\xe6\x02\xe9\x02\xe9\x02',) | (3.3209370063956297e-37,)
>> Tue May 18 15:03:25 2021 | (b'\xca\x02\xe0\x04',) | (60676, 60676, 60420, 60420, 60676, 60676, 2309, 2309) | (b'\xe8\x04\xe8\x04\xeb\x04\xeb\x04\xee\x04\xee\x04',) | (5.407723864220734e-36,)
>> Tue May 18 15:03:26 2021 | (b'\xcb\x04T\x07',) | (19719, 19719, 19207, 19207, 18439, 18439, 20743, 20743) | (b'D\x07D\x07N\x07N\x07K\x07K\x07',)       | (1.4822769098396776e-34,)
>> Tue May 18 15:03:26 2021 | (b'3\x07\x92\t',) | (36361, 36361, 36617, 36617, 31241, 31241, 34825, 34825) | (b'\x88\t\x88\t\x8c\t\x8c\t\x84\t\x84\t',) | (3.371275186488103e-33,)
>> Tue May 18 15:03:26 2021 | (b'j\t8\x0b',) | (15115, 15115, 13579, 13579, 14603, 14603, 15115, 15115) | (b'3\x0b3\x0b5\x0b5\x0b+\x0b+\x0b',)       | (3.5252955092989443e-32,)
>> Tue May 18 15:03:26 2021 | (b'\xf6\x0b\xbe\x0b',) | (39947, 39947, 43531, 43531, 47627, 47627, 50955, 50955) | (b'\xc5\x0b\xc5\x0b\xba\x0b\xba\x0b\x9e\x0b\x9e\x0b',) | (6.434359264077619e-32,)
>> Tue May 18 15:03:26 2021 | (b'\x89\x08\x16\x06',) | (6662, 6662, 7430, 7430, 5638, 5638, 6150, 6150) | (b'\x1c\x06\x1c\x06\x1c\x06\x1c\x06\x08\x06\x08\x06',) | (2.6335516000545883e-35,)
>> Tue May 18 15:03:27 2021 | (b'5\x06\xdc\x03',) | (52995, 52995, 55555, 55555, 60163, 60163, 55043, 55043) | (b'\xcf\x03\xcf\x03\xbd\x03\xbd\x03\xcf\x03\xcf\x03',) | (1.351908007181144e-36,)
>> Tue May 18 15:03:27 2021 | (b'\xfa\x03\x1f\x02',) | (7682, 7682, 7682, 7682, 8194, 8194, 8962, 8962) | (b'"\x02"\x02%\x02%\x02!\x02!\x02',)       | (1.175555335331455e-37,)
>> Tue May 18 15:03:27 2021 | (b'*\x02J\x01',) | (19457, 19457, 17921, 17921, 18689, 18689, 20225, 20225) | (b'H\x01H\x01@\x01@\x01@\x01@\x01',)       | (3.985757222850857e-38,)
>> Tue May 18 15:03:27 2021 | (b':\x01|\x01',) | (32769, 32769, 32769, 32769, 32513, 32513, 32769, 32769) | (b'\x98\x01\x98\x01\x89\x01\x89\x01o\x01o\x01',) | (4.5551459870808813e-38,)
>> Tue May 18 15:03:27 2021 | (b'y\x01\xb1\x02',) | (45058, 45058, 45058, 45058, 46594, 46594, 47362, 47362) | (b'\xb5\x02\xb5\x02\xb1\x02\xb1\x02\xaf\x02\xaf\x02',) | (2.6744052483021827e-37,)
>> Tue May 18 15:03:27 2021 | (b'\xa3\x02\xbb\x04',) | (43780, 43780, 44804, 44804, 44292, 44292, 44292, 44292) | (b'\xb2\x04\xb2\x04\xb5\x04\xb5\x04\x91\x04\x91\x04',) | (4.302742314024661e-36,)
>> Tue May 18 15:03:27 2021 | (b'\x8c\x04\x10\x07',) | (2823, 2823, 2055, 2055, 2823, 2823, 2311, 2311) | (b'\x0c\x07\x0c\x07\x0c\x07\x0c\x07\x0e\x07\x0e\x07',) | (1.045926748740973e-34,)
>> Tue May 18 15:03:27 2021 | (b'\xec\x06U\t',) | (22537, 22537, 21001, 21001, 21769, 21769, 20489, 20489) | (b'P\tP\tV\tV\tS\tS\t',)                   | (2.4680350618788503e-33,)
>> Tue May 18 15:03:27 2021 | (b',\t\x13\x0b',) | (4363, 4363, 2059, 2059, 4363, 4363, 2059, 2059) | (b'\x0e\x0b\x0e\x0b\x0e\x0b\x0e\x0b\x15\x0b\x15\x0b',) | (2.9667673030926024e-32,)
>> Tue May 18 15:03:28 2021 | (b'\x06\x0b\xf2\x0b',) | (61451, 61451, 58379, 58379, 57611, 57611, 63243, 63243) | (b'\xf6\x0b\xf6\x0b\xfc\x0b\xfc\x0b\xfb\x0b\xfb\x0b',) | (9.55441338150615e-32,)
>> Tue May 18 15:03:28 2021 | (b'\x08\x0c\xc0\x0b',) | (38155, 38155, 49931, 49931, 55819, 55819, 57099, 57099) | (b'\xcd\x0b\xcd\x0b\xd3\x0b\xd3\x0b\xd3\x0b\xd3\x0b',) | (8.206241849283945e-32,)
>> Tue May 18 15:03:28 2021 | (b'\xe1\x08V\x06',) | (19206, 19206, 25094, 25094, 26118, 26118, 24838, 24838) | (b'L\x06L\x06Q\x06Q\x06V\x06V\x06',)       | (4.1005909347829916e-35,)
>> Tue May 18 15:03:28 2021 | (b'B\x02B\x02',) | (18178, 18178, 18178, 18178, 18178, 18178, 3074, 3074) | (b'D\x02D\x02J\x02J\x02]\x02]\x02',)       | (1.542902925157277e-37,)
>> Tue May 18 15:03:28 2021 | (b']\x02W\x01',) | (22273, 22273, 22273, 22273, 20481, 20481, 20481, 20481) | (b'U\x01U\x01W\x01W\x01X\x01X\x01',)       | (4.004124602342148e-38,)
>> Tue May 18 15:03:29 2021 | (b'S\x01g\x01',) | (27649, 27649, 28161, 28161, 30721, 30721, 26625, 26625) | (b'l\x01l\x01h\x01h\x01l\x01l\x01',)       | (4.37147219216797e-38,)
>> Tue May 18 15:03:29 2021 | (b'[\x01\x88\x02',) | (34306, 34306, 34818, 34818, 35586, 35586, 36354, 36354) | (b'\x8a\x02\x8a\x02\x88\x02\x88\x02\x84\x02\x84\x02',) | (1.983791779429637e-37,)
>> Tue May 18 15:03:29 2021 | (b'p\x02z\x04',) | (30724, 30724, 29956, 29956, 29700, 29700, 29700, 29700) | (b'u\x04u\x04u\x04u\x04r\x04r\x04',)       | (2.762614587608459e-36,)
>> Tue May 18 15:03:29 2021 | (b'R\x04\xcd\x06',) | (51206, 51206, 47366, 47366, 47110, 47110, 50694, 50694) | (b'\xc4\x06\xc4\x06\xf3\x06\xf3\x06\xe1\x06\xe1\x06',) | (7.637009439990447e-35,)
>> Tue May 18 15:03:29 2021 | (b'\xa9\x06 \t',) | (6921, 6921, 5385, 5385, 8201, 8201, 3593, 3593) | (b'\x15\t\x15\t\x16\t\x16\t"\t"\t',)       | (1.926358999825286e-33,)
>> Tue May 18 15:03:29 2021 | (b'\xdf\x0b\xdd\x0b',) | (56843, 56843, 56075, 56075, 57099, 57099, 58635, 58635) | (b'\xd7\x0b\xd7\x0b\xd3\x0b\xd3\x0b\xd2\x0b\xd2\x0b',) | (8.206241849283945e-32,)
>> Tue May 18 15:03:30 2021 | (b'\x0c\t\x9e\x06',) | (41222, 41222, 39686, 39686, 40454, 40454, 41478, 41478) | (b'\x9c\x06\x9c\x06\x9f\x06\x9f\x06\x93\x06\x93\x06',) | (5.793806173280402e-35,)
>> Tue May 18 15:03:30 2021 | (b'\xba\x06H\x04',) | (18180, 18180, 18692, 18692, 18692, 18692, 17156, 17156) | (b'L\x04L\x04P\x04P\x04H\x04H\x04',)       | (2.386450655626817e-36,)
>> Tue May 18 15:03:30 2021 | (b'u\x04l\x02',) | (27394, 27394, 26626, 26626, 27394, 27394, 26882, 26882) | (b'\x85\x02\x85\x02S\x02S\x02S\x02S\x02',) | (1.7780053826458032e-37,)
>> Tue May 18 15:03:30 2021 | (b'{\x02\\\x01',) | (22273, 22273, 26369, 26369, 26369, 26369, 26625, 26625) | (b'^\x01^\x01d\x01d\x01_\x01_\x01',)       | (4.2061657767463503e-38,)
>> Tue May 18 15:03:30 2021 | (b'm\x01Z\x01',) | (23809, 23809, 24577, 24577, 22529, 22529, 26113, 26113) | (b'\\\x01\\\x01\\\x01\\\x01X\x01X\x01',)   | (4.0592267408160214e-38,)
>> Tue May 18 15:03:30 2021 | (b'V\x01U\x02',) | (21250, 21250, 23554, 23554, 23554, 23554, 24834, 24834) | (b'b\x02b\x02d\x02d\x02[\x02[\x02',)       | (1.6310663467154744e-37,)
>> Tue May 18 15:03:30 2021 | (b'N\x029\x04',) | (15620, 15620, 12804, 12804, 11012, 11012, 10756, 10756) | (b';\x04;\x040\x040\x04)\x04)\x04',)       | (2.233634058259275e-36,)
>> Tue May 18 15:03:31 2021 | (b'\x13\x04\x8c\x06',) | (36358, 36358, 35846, 35846, 35078, 35078, 34822, 34822) | (b'\x8f\x06\x8f\x06\x8e\x06\x8e\x06\x88\x06\x88\x06',) | (4.6836450293545365e-35,)
>> Tue May 18 15:03:31 2021 | (b'i\x06\xe2\x08',) | (57608, 57608, 57608, 57608, 55304, 55304, 56840, 56840) | (b'\xdd\x08\xdd\x08\xe0\x08\xe0\x08\xcd\x08\xcd\x08',) | (1.3603968571417486e-33,)
>> Tue May 18 15:03:31 2021 | (b'\xda\x0b\xf3\x0b',) | (59403, 59403, 61451, 61451, 60427, 60427, 60939, 60939) | (b'\xef\x0b\xef\x0b\xef\x0b\xef\x0b\xf3\x0b\xf3\x0b',) | (8.976625581982348e-32,)
>> Tue May 18 15:03:31 2021 | (b'\x0c\x0b*\t',) | (9481, 9481, 10505, 10505, 11273, 11273, 10761, 10761) | (b')\t)\t,\t,\t\x19\t\x19\t',)             | (1.9985824747657612e-33,)
>> Tue May 18 15:03:31 2021 | (b'D\t\xea\x06',) | (56838, 56838, 53766, 53766, 58886, 58886, 59910, 59910) | (b'\xe9\x06\xe9\x06\xe1\x06\xe1\x06\xc4\x06\xc4\x06',) | (7.787475012783104e-35,)
>> Tue May 18 15:03:31 2021 | (b'\xf4\x06\x88\x04',) | (33284, 33284, 33796, 33796, 34564, 34564, 34052, 34052) | (b'\x85\x04\x85\x04\x89\x04\x89\x04\x87\x04\x87\x04',) | (3.197760763828588e-36,)
>> Tue May 18 15:03:32 2021 | (b'\x9a\x04\x91\x02',) | (38658, 38658, 40450, 40450, 38658, 38658, 35842, 35842) | (b'\xa7\x02\xa7\x02\x9c\x02\x9c\x02\x9a\x02\x9a\x02',) | (2.2776698512902948e-37,)
>> Tue May 18 15:03:32 2021 | (b'\xab\x02r\x01',) | (29697, 29697, 29185, 29185, 28417, 28417, 30209, 30209) | (b'q\x01q\x01p\x01p\x01z\x01z\x01',)       | (4.298002674202806e-38,)
>> Tue May 18 15:03:32 2021 | (b'{\x01S\x01',) | (21505, 21505, 21505, 21505, 16641, 16641, 22785, 22785) | (b'\\\x01\\\x01U\x01U\x01=\x01=\x01',)     | (3.5449401150598704e-38,)
>> Tue May 18 15:03:32 2021 | (b'F\x012\x02',) | (16642, 16642, 14850, 14850, 13058, 13058, 16130, 16130) | (b'<\x02<\x026\x026\x025\x025\x02',)       | (1.3371882748548167e-37,)
>> Tue May 18 15:03:32 2021 | (b'\xe4\x03J\x06',) | (19718, 19718, 17414, 17414, 15622, 15622, 22022, 22022) | (b'Z\x06Z\x06N\x06N\x06B\x06B\x06',)       | (3.573961430008693e-35,)
>> Tue May 18 15:03:32 2021 | (b'\x18\x06\x9f\x08',) | (42248, 42248, 42760, 42760, 41480, 41480, 39944, 39944) | (b'\x9c\x08\x9c\x08\x9e\x08\x9e\x08\x9d\x08\x9d\x08',) | (9.150187616754846e-34,)
>> Tue May 18 15:03:33 2021 | (b'\xbb\x0b\xf3\x0b',) | (63499, 63499, 62987, 62987, 63755, 63755, 63755, 63755) | (b'\xf4\x0b\xf4\x0b\xf5\x0b\xf5\x0b\xf6\x0b\xf6\x0b',) | (9.63145175477599e-32,)
>> Tue May 18 15:03:33 2021 | (b'\xfb\x0b\t\x0b',) | (5387, 5387, 7435, 7435, 8203, 8203, 7179, 7179) | (b'\x1b\x0b\x1b\x0b\x1b\x0b\x1b\x0b\x15\x0b\x15\x0b',) | (3.0438056763624427e-32,)
>> Tue May 18 15:03:33 2021 | (b',\x0bc\t',) | (25609, 25609, 25353, 25353, 24073, 24073, 24841, 24841) | (b'z\tz\tj\tj\tj\tj\t',)                   | (2.684705486700276e-33,)
>> Tue May 18 15:03:33 2021 | (b'\x82\t\x1e\x07',) | (8455, 8455, 8199, 8199, 7943, 7943, 8455, 8455) | (b'\x1e\x07\x1e\x07\x1f\x07\x1f\x07$\x07$\x07',) | (1.2114388788128955e-34,)
>> Tue May 18 15:03:33 2021 | (b'<\x07\xbf\x04',) | (50436, 50436, 50436, 50436, 48644, 48644, 49412, 49412) | (b'\xd5\x04\xd5\x04\xb6\x04\xb6\x04\xb6\x04\xb6\x04',) | (4.6318857545085976e-36,)
>> Tue May 18 15:03:33 2021 | (b'\xe5\x04\xba\x02',) | (49154, 49154, 49666, 49666, 48130, 48130, 52226, 52226) | (b'\xc9\x02\xc9\x02\xc8\x02\xc8\x02\xc9\x02\xc9\x02',) | (2.909507705790709e-37,)
>> Tue May 18 15:03:33 2021 | (b'\xd1\x02\x81\x01',) | (34049, 34049, 32513, 32513, 30721, 30721, 34305, 34305) | (b'\x84\x01\x84\x01\x88\x01\x88\x01\x85\x01\x85\x01',) | (4.812396919681017e-38,)
>> Tue May 18 15:03:33 2021 | (b'z\x01H\x01',) | (11521, 11521, 16897, 16897, 21249, 21249, 13569, 13569) | (b':\x01:\x01H\x01H\x01G\x01G\x01',)       | (3.783716048446655e-38,)
>> Tue May 18 15:03:34 2021 | (b'D\x01\x15\x02',) | (4610, 4610, 5122, 5122, 5122, 5122, 8962, 8962) | (b'\x16\x02\x16\x02\x1d\x02\x1d\x02\r\x02\r\x02',) | (9.404528778429288e-38,)
>> Tue May 18 15:03:34 2021 | (b'\x05\x02\xc9\x03',) | (50179, 50179, 48899, 48899, 49923, 49923, 51203, 51203) | (b'\xcd\x03\xcd\x03\xc6\x03\xc6\x03\xd7\x03\xd7\x03',) | (1.1932138483763888e-36,)
>> Tue May 18 15:03:34 2021 | (b'\xad\x03\x08\x06',) | (2822, 2822, 1030, 1030, 774, 774, 518, 518) | (b'\x00\x06\x00\x06\x07\x06\x07\x06\t\x06\t\x06',) | (2.4454696340637674e-35,)
>> Tue May 18 15:03:34 2021 | (b'\xe3\x05d\x08',) | (26120, 26120, 26376, 26376, 21256, 21256, 24072, 24072) | (b'h\x08h\x08^\x08^\x08h\x08h\x08',)       | (6.801925510991202e-34,)
>> Tue May 18 15:03:34 2021 | (b'\xb1\x0b\x01\x0c',) | (64779, 64779, 1548, 1548, 2060, 2060, 524, 524) | (b'\x05\x0c\x05\x0c\xf5\x0b\xf5\x0b\x04\x0c\x04\x0c',) | (1.0480679420067096e-31,)
>> Tue May 18 15:03:34 2021 | (b'\x01\x0cA\x0b',) | (15115, 15115, 15883, 15883, 15627, 15627, 17419, 17419) | (b'?\x0b?\x0b=\x0b=\x0b>\x0b>\x0b',)       | (3.660112662521165e-32,)
>> Tue May 18 15:03:35 2021 | (b'W\x0b\x97\t',) | (40713, 40713, 38409, 38409, 39689, 39689, 43529, 43529) | (b'\xa0\t\xa0\t\x9d\t\x9d\t\x9b\t\x9b\t',) | (3.82869052777778e-33,)
>> Tue May 18 15:03:35 2021 | (b'\xb9\tZ\x07',) | (22791, 22791, 25351, 25351, 24327, 24327, 25095, 25095) | (b'a\x07a\x07g\x07g\x07e\x07e\x07',)       | (1.7305451049475613e-34,)
>> Tue May 18 15:03:35 2021 | (b'v\x07\xff\x04',) | (517, 517, 64772, 64772, 1797, 1797, 1029, 1029) | (b'\xfd\x04\xfd\x04\x00\x05\x00\x05\x04\x05\x04\x05',) | (5.971969762193197e-36,)
>> Tue May 18 15:03:35 2021 | (b'\x1c\x05\xf5\x02',) | (57858, 57858, 61442, 61442, 61698, 61698, 60930, 60930) | (b'\xe6\x02\xe6\x02\xf9\x02\xf9\x02\xfb\x02\xfb\x02',) | (3.6148150782562874e-37,)
>> Tue May 18 15:03:35 2021 | (b'\t\x03\xa0\x01',) | (38913, 38913, 33793, 33793, 40193, 40193, 40193, 40193) | (b'\xe2\x01\xe2\x01\x9c\x01\x9c\x01\x95\x01\x95\x01',) | (6.208317761019141e-38,)
>> Tue May 18 15:03:35 2021 | (b'\xa1\x01I\x01',) | (18689, 18689, 18433, 18433, 16897, 16897, 17153, 17153) | (b'F\x01F\x013\x013\x01:\x01:\x01',)       | (3.5449401150598704e-38,)
>> Tue May 18 15:03:35 2021 | (b'?\x01\xf4\x01',) | (61953, 61953, 63489, 63489, 64257, 64257, 62721, 62721) | (b'\xf3\x01\xf3\x01\xf0\x01\xf0\x01\xf0\x01\xf0\x01',) | (9.000159443695389e-38,)
>> Tue May 18 15:03:35 2021 | (b'\xed\x01\x91\x03',) | (38915, 38915, 36355, 36355, 37123, 37123, 35075, 35075) | (b'\x8f\x03\x8f\x03\x86\x03\x86\x03\x86\x03\x86\x03',) | (7.935396706458943e-37,)
>> Tue May 18 15:03:36 2021 | (b'|\x03\xcb\x05',) | (51717, 51717, 56581, 56581, 50437, 50437, 50693, 50693) | (b'\xc7\x05\xc7\x05\xc0\x05\xc0\x05\xc4\x05\xc4\x05',) | (1.815174642803738e-35,)
>> Tue May 18 15:03:36 2021 | (b'\xb1\x05\x1b\x08',) | (10248, 10248, 4616, 4616, 6408, 6408, 11528, 11528) | (b"'\x08'\x08 \x08 \x08#\x08#\x08",)       | (4.665314377335476e-34,)
>> Tue May 18 15:03:36 2021 | (b'\x94\x0b\t\x0c',) | (2060, 2060, 2060, 2060, 524, 524, 1036, 1036) | (b'\x00\x0c\x00\x0c\xfd\x0b\xfd\x0b\xfd\x0b\xfd\x0b',) | (9.78552850131567e-32,)
>> Tue May 18 15:03:36 2021 | (b'\x03\x0c]\x0b',) | (25867, 25867, 25611, 25611, 23563, 23563, 23307, 23307) | (b'a\x0ba\x0bl\x0bl\x0bR\x0bR\x0b',)       | (4.2186408687275066e-32,)
>> Tue May 18 15:03:36 2021 | (b'Y\x0b\xcf\t',) | (53769, 53769, 52489, 52489, 53257, 53257, 53769, 53769) | (b'\xcd\t\xcd\t\xcf\t\xcf\t\xd3\t\xd3\t',) | (5.080564093412684e-33,)
>> Tue May 18 15:03:36 2021 | (b'\xe4\t\x9d\x07',) | (40967, 40967, 38151, 38151, 44807, 44807, 43271, 43271) | (b'\xaa\x07\xaa\x07\xa6\x07\xa6\x07\xa2\x07\xa2\x07',) | (2.407860587705296e-34,)
>> Tue May 18 15:03:36 2021 | (b'\xb2\x07C\x05',) | (12549, 12549, 13573, 13573, 14597, 14597, 16389, 16389) | (b'A\x05A\x05>\x05>\x05B\x05B\x05',)       | (9.122801870020237e-36,)
>> Tue May 18 15:03:37 2021 | (b'X\x05$\x03',) | (9475, 9475, 8707, 8707, 5123, 5123, 6147, 6147) | (b'$\x03$\x035\x035\x03)\x03)\x03',)       | (4.878662978812412e-37,)
>> Tue May 18 15:03:37 2021 | (b'6\x03\xb3\x01',) | (46593, 46593, 45313, 45313, 49665, 49665, 46593, 46593) | (b'\xb9\x01\xb9\x01\xbb\x01\xbb\x01\xb4\x01\xb4\x01',) | (6.796073904740457e-38,)
>> Tue May 18 15:03:37 2021 | (b'\xbd\x01>\x01',) | (15873, 15873, 16897, 16897, 15873, 15873, 15873, 15873) | (b'C\x01C\x01=\x01=\x01I\x01I\x01',)       | (3.600042253533744e-38,)
>> Tue May 18 15:03:37 2021 | (b'3\x01\xd1\x01',) | (53761, 53761, 54785, 54785, 55553, 55553, 55041, 55041) | (b'\xd8\x01\xd8\x01\xd0\x01\xd0\x01\xd1\x01\xd1\x01',) | (7.567503843374683e-38,)
>> Tue May 18 15:03:37 2021 | (b'\xcd\x01[\x03',) | (23043, 23043, 22531, 22531, 21763, 21763, 23299, 23299) | (b'[\x03[\x03U\x03U\x03Y\x03Y\x03',)       | (6.289277723743569e-37,)
>> Tue May 18 15:03:37 2021 | (b'=\x03\x7f\x05',) | (31749, 31749, 32261, 32261, 33285, 33285, 32005, 32005) | (b'\x7f\x05\x7f\x05\x82\x05\x82\x05\x84\x05\x84\x05',) | (1.2603328431308163e-35,)
>> Tue May 18 15:03:37 2021 | (b'h\x05\xe9\x07',) | (60167, 60167, 58119, 58119, 58887, 58887, 59143, 59143) | (b'\xe4\x07\xe4\x07\xe5\x07\xe5\x07\xe3\x07\xe3\x07',) | (3.4460730399746274e-34,)
>> Tue May 18 15:03:38 2021 | (b'\xe6\t\x81\x0b',) | (30987, 30987, 33547, 33547, 32523, 32523, 30219, 30219) | (b'\x8e\x0b\x8e\x0b\x91\x0b\x91\x0b\x93\x0b\x93\x0b',) | (5.163226105125255e-32,)
>> Tue May 18 15:03:38 2021 | (b'k\x0b\xfc\x0b',) | (64779, 64779, 1292, 1292, 2316, 2316, 3084, 3084) | (b'\x16\x0c\x16\x0c\x07\x0c\x07\x0c\xfe\x0b\xfe\x0b',) | (1.0095487553717894e-31,)
>> Tue May 18 15:03:38 2021 | (b'\x02\x0c\x83\x0b',) | (32523, 32523, 32523, 32523, 33803, 33803, 31243, 31243) | (b'\x82\x0b\x82\x0b\x7f\x0b\x7f\x0bt\x0bt\x0b',) | (5.009149358585574e-32,)
>> Tue May 18 15:03:38 2021 | (b'\x03\x08u\x05',) | (30981, 30981, 35333, 35333, 32773, 32773, 37381, 37381) | (b'\x8d\x05\x8d\x05\x83\x05\x83\x05\x89\x05\x89\x05',) | (1.2791410397298984e-35,)
>> Tue May 18 15:03:38 2021 | (b'\x8e\x05[\x03',) | (22787, 22787, 22531, 22531, 22275, 22275, 20227, 20227) | (b'R\x03R\x03U\x03U\x03V\x03V\x03',)       | (6.318665530929635e-37,)
>> Tue May 18 15:03:38 2021 | (b'\xda\x01\xda\x01',) | (52225, 52225, 56065, 56065, 57857, 57857, 54529, 54529) | (b'\xd1\x01\xd1\x01\xce\x01\xce\x01\xcb\x01\xcb\x01',) | (7.567503843374683e-38,)
>> Tue May 18 15:03:38 2021 | (b'\xdf\x01=\x01',) | (15617, 15617, 16897, 16897, 13569, 13569, 15105, 15105) | (b'7\x017\x01>\x01>\x01=\x01=\x01',)       | (3.489837976585997e-38,)
>> Tue May 18 15:03:39 2021 | (b'<\x01\xbd\x01',) | (47617, 47617, 46337, 46337, 48385, 48385, 46849, 46849) | (b'\xad\x01\xad\x01\xb6\x01\xb6\x01\x9a\x01\x9a\x01',) | (6.465461073897217e-38,)
>> Tue May 18 15:03:39 2021 | (b'\xa6\x01.\x03',) | (9475, 9475, 8707, 8707, 10499, 10499, 9731, 9731) | (b'%\x03%\x03#\x03#\x03 \x03 \x03',)       | (4.467233678207491e-37,)
>> Tue May 18 15:03:39 2021 | (b'\r\x03G\x05',) | (16389, 16389, 16389, 16389, 18437, 18437, 18437, 18437) | (b'<\x05<\x05A\x05A\x05F\x05F\x05',)       | (8.934719904029416e-36,)
>> Tue May 18 15:03:39 2021 | (b'\x17\x05\xa2\x07',) | (43271, 43271, 41223, 41223, 42503, 42503, 40967, 40967) | (b'\xa2\x07\xa2\x07\xa7\x07\xa7\x07\xa3\x07\xa3\x07',) | (2.453000259543093e-34,)
>> Tue May 18 15:03:39 2021 | (b'\x86\x07\xd9\t',) | (55561, 55561, 53257, 53257, 54025, 54025, 54793, 54793) | (b'\xd2\t\xd2\t\xdc\t\xdc\t\xe3\t\xe3\t',) | (4.839819176944433e-33,)
>> Tue May 18 15:03:39 2021 | (b'\xbf\tZ\x0b',) | (26123, 26123, 22027, 22027, 27659, 27659, 24587, 24587) | (b'j\x0bj\x0b`\x0b`\x0bb\x0bb\x0b',)       | (4.411236801902107e-32,)
>> Tue May 18 15:03:39 2021 | (b'K\x0b\x08\x0c',) | (3340, 3340, 2060, 2060, 2060, 2060, 2316, 2316) | (b'\x10\x0c\x10\x0c\xfe\x0b\xfe\x0b\x03\x0c\x03\x0c',) | (1.0557717793336936e-31,)
>> Tue May 18 15:03:39 2021 | (b'\xf9\x0b\x98\x0b',) | (39691, 39691, 38411, 38411, 39691, 39691, 39691, 39691) | (b'\x99\x0b\x99\x0b\x9d\x0b\x9d\x0b\x9e\x0b\x9e\x0b',) | (6.049167397728418e-32,)
>> Tue May 18 15:03:40 2021 | (b'=\x08\xb9\x05',) | (49925, 49925, 46085, 46085, 48645, 48645, 48389, 48389) | (b'\xc3\x05\xc3\x05\xc5\x05\xc5\x05\xc4\x05\xc4\x05',) | (1.83398283940282e-35,)
>> Tue May 18 15:03:40 2021 | (b'\xec\x05\x89\x03',) | (34051, 34051, 34051, 34051, 34051, 34051, 35075, 35075) | (b'\x88\x03\x88\x03\x91\x03\x91\x03\x98\x03\x98\x03',) | (8.523152850180259e-37,)
>> Tue May 18 15:03:40 2021 | (b'\xa1\x03\xef\x01',) | (60673, 60673, 62977, 62977, 60929, 60929, 63233, 63233) | (b'\xea\x01\xea\x01\xf4\x01\xf4\x01\xf1\x01\xf1\x01',) | (8.779750889799896e-38,)
>> Tue May 18 15:03:40 2021 | (b'\t\x02L\x01',) | (16385, 16385, 15105, 15105, 14593, 14593, 15873, 15873) | (b'=\x01=\x01G\x01G\x01H\x01H\x01',)       | (3.5633074945511615e-38,)
>> Tue May 18 15:03:40 2021 | (b'P\x01\x92\x01',) | (40449, 40449, 38401, 38401, 40449, 40449, 40961, 40961) | (b'\x9b\x01\x9b\x01\x99\x01\x99\x01\x9b\x01\x9b\x01',) | (5.767500653228155e-38,)
>> Tue May 18 15:03:40 2021 | (b'\x98\x01\xf4\x02',) | (63234, 63234, 62210, 62210, 64258, 64258, 63490, 63490) | (b'\x03\x03\x03\x03\xef\x02\xef\x02\xef\x02\xef\x02',) | (3.511957753105057e-37,)
