>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Fri Jun  4 14:35:15 2021 | (b'%o#\xaf',) | (8719, 8751, 9199, 9903, 10607, 10927, 10703, 10159) | (b'$\xaf"o!\xef#o&/(\xef',)                | 0
>> Fri Jun  4 14:35:15 2021 | (b'"\x8f!\xaf',) | (8687, 9135, 9839, 10543, 10863, 10639, 10063, 9327) | (b'"/!\xaf#O%\xef(\xcf*o',)                | 0
>> Fri Jun  4 14:35:15 2021 | (b'%o#\xcf',) | (8911, 9103, 9679, 10415, 10991, 11119, 10799, 10127) | (b'$\xaf"\xef#O%o(O*\xcf',)                | 0
>> Fri Jun  4 14:35:15 2021 | (b"#\xef'O",) | (10863, 11247, 11119, 10607, 9839, 9199, 9039, 9391) | (b"'o*/+\xef+\xaf)\xcf&\xef",)             | 0
>> Fri Jun  4 14:35:15 2021 | (b"$\xaf'\xef",) | (10831, 10799, 10319, 9583, 8943, 8623, 8879, 9487) | (b"'\xef)\xef*/(\xaf%\xef#/",)             | 0
>> Fri Jun  4 14:35:15 2021 | (b'(O&\xaf',) | (9295, 8815, 8879, 9359, 10095, 10735, 10991, 10735) | (b'\'\xaf$\xaf"\xaf"o$/&\xef',)            | 0
>> Fri Jun  4 14:35:15 2021 | (b' \xcf"\xef',) | (9743, 10511, 10927, 10799, 10287, 9583, 8911, 8687) | (b'#\x0f%\xaf(o*o*o(\xaf',)                | 0
>> Fri Jun  4 14:35:15 2021 | (b'%o(\xcf',) | (10991, 10991, 10479, 9743, 9071, 8815, 9071, 9679) | (b'(\xaf*\xcf*\xef)O&\xaf#\xef',)          | 0
>> Fri Jun  4 14:35:16 2021 | (b")o'\xaf",) | (9551, 9167, 9263, 9839, 10575, 11183, 11375, 11055) | (b'(\xaf%\xcf#\xef$\x0f&\x0f(\xef',)       | 0
>> Fri Jun  4 14:35:16 2021 | (b"'/)\xaf",) | (10799, 10351, 9647, 8943, 8623, 8879, 9455, 10191) | (b')\xef*o(\xef&/#\x8f!\xef',)             | 0
>> Fri Jun  4 14:35:16 2021 | (b'&\xcf)o',) | (10799, 10415, 9711, 8975, 8623, 8783, 9327, 10095) | (b')\xaf*O)\x0f&\x8f#\xaf!\xef',)          | 0
>> Fri Jun  4 14:35:16 2021 | (b'$\xef(o',) | (10927, 10927, 10479, 9711, 9071, 8751, 8975, 9583) | (b'(o*\xaf*\xef)o&\xaf#\xef',)             | 0
>> Fri Jun  4 14:35:16 2021 | (b'!\xaf"\xef',) | (9583, 10351, 10959, 11119, 10863, 10191, 9455, 8975) | (b"#/%\x0f'\xef*o+\x8f*\xcf",)             | 0
>> Fri Jun  4 14:35:16 2021 | (b'$/#\x0f',) | (9007, 9455, 10159, 10863, 11215, 11055, 10511, 9775) | (b"#\xcf#/$\x8f'/)\xef+\x8f",)             | 0
>> Fri Jun  4 14:35:16 2021 | (b'#\x0f&o',) | (10639, 10991, 10735, 10159, 9423, 8879, 8751, 9135) | (b'&O)/*\xaf*O(O%o',)                      | 0
>> Fri Jun  4 14:35:16 2021 | (b'&\xcf$\xef',) | (8911, 8687, 8975, 9647, 10351, 10863, 10863, 10415) | (b'%\xef#O"\x0f#\x0f%O(\x0f',)             | 0
>> Fri Jun  4 14:35:17 2021 | (b"#\xef'o",) | (10735, 10799, 10415, 9743, 9071, 8655, 8815, 9391) | (b"'\x8f)\xcf*o)/&\xaf#\xcf",)             | 0
>> Fri Jun  4 14:35:17 2021 | (b'$\xaf#o',) | (9071, 9455, 10159, 10863, 11279, 11215, 10671, 9903) | (b"$O#o$\xaf'O*\x0f+\xef",)                | 0
>> Fri Jun  4 14:35:17 2021 | (b'!\xcf"\xcf',) | (9551, 10319, 10959, 11183, 10927, 10287, 9551, 9039) | (b"#/$\xef'\xaf*O+\xaf*\xef",)             | 0
>> Fri Jun  4 14:35:17 2021 | (b'!\xaf!/',) | (8815, 9391, 10159, 10703, 10831, 10479, 9775, 9071) | (b'!\xaf!\xef$\x0f&\xef)o*O',)             | 0
>> Fri Jun  4 14:35:17 2021 | (b'!O!\xef',) | (9135, 9839, 10543, 10927, 10799, 10255, 9519, 8943) | (b'"/#\x8f&\x0f(\xef*\xaf*o',)             | 0
>> Fri Jun  4 14:35:17 2021 | (b' \xaf!\xaf',) | (9199, 9967, 10607, 10863, 10639, 10031, 9295, 8783) | (b'!\xef#\x8f&o)/*\x8f)\xef',)             | 0
>> Fri Jun  4 14:35:17 2021 | (b'"o%O',) | (10447, 11023, 11215, 10863, 10191, 9455, 9007, 9039) | (b'%O(/*\xaf+\xaf*\xaf(O',)                | 0
>> Fri Jun  4 14:35:17 2021 | (b'*\xaf*\xcf',) | (10543, 9775, 9167, 8975, 9359, 10031, 10735, 11183) | (b'+o)o&\xaf$\x0f#O$O',)                   | 0
>> Fri Jun  4 14:35:17 2021 | (b'(\xaf)\x8f',) | (10351, 9647, 8975, 8623, 8815, 9359, 10127, 10671) | (b'*/(\xcf&/#o!\xaf"\x0f',)                | 0
>> Fri Jun  4 14:35:18 2021 | (b'(o*/',) | (10703, 10095, 9391, 8847, 8751, 9135, 9839, 10543) | (b'*\xaf*\x0f(\x0f%/"\xaf!\xef',)          | 0
>> Fri Jun  4 14:35:18 2021 | (b')O(O',) | (9711, 9071, 8751, 8943, 9551, 10319, 10863, 10959) | (b')/&\xaf#\xcf"O"\xef$\xef',)             | 0
>> Fri Jun  4 14:35:18 2021 | (b'*O*\xaf',) | (10479, 9775, 9167, 8943, 9263, 9935, 10671, 11119) | (b'+o)\xaf&\xaf$\x0f#\x0f#\xef',)          | 0
>> Fri Jun  4 14:35:18 2021 | (b"$/'\x8f",) | (10927, 11247, 11023, 10447, 9711, 9135, 9039, 9455) | (b"'\xaf*o+\xcf+O)/&/",)                   | 0
>> Fri Jun  4 14:35:18 2021 | (b'!\xef%\x0f',) | (10351, 10863, 10831, 10351, 9647, 8975, 8687, 8879) | (b"%\x0f'\xef*\x0f*o(\xef&/",)             | 0
>> Fri Jun  4 14:35:18 2021 | (b'&\xaf)o',) | (10799, 10415, 9711, 9007, 8623, 8751, 9295, 10031) | (b')o*/(\xef&o#\xaf!\xef',)                | 0
>> Fri Jun  4 14:35:18 2021 | (b')o)O',) | (10063, 9327, 8815, 8751, 9199, 9903, 10607, 10927) | (b')\xef\'\xaf$\xef"\xaf"\x0f#\xaf',)      | 0
>> Fri Jun  4 14:35:18 2021 | (b"$\x8f'\xef",) | (10991, 11311, 11119, 10479, 9775, 9199, 9135, 9551) | (b'(\x0f*\xef,\x0f+\xaf)O&o',)             | 0
>> Fri Jun  4 14:35:19 2021 | (b'&\x8f$\xaf',) | (8911, 8783, 9135, 9839, 10543, 10959, 10895, 10383) | (b'%\xaf#/"/#o%\xcf(\xcf',)                | 0
>> Fri Jun  4 14:35:19 2021 | (b' \xef!o',) | (9071, 9743, 10479, 10863, 10735, 10191, 9487, 8879) | (b'!\xcf#\x0f%\xaf(o*O*/',)                | 0
>> Fri Jun  4 14:35:19 2021 | (b'$\xef#/',) | (8719, 8879, 9423, 10159, 10767, 10959, 10639, 9967) | (b'$\x0f"o"o$o\'/)\xaf',)                  | 0
>> Fri Jun  4 14:35:19 2021 | (b'!\xef%\x0f',) | (10351, 10863, 10863, 10351, 9647, 8975, 8687, 8879) | (b"$\xef'\xef)\xef*o(\xef&O",)             | 0
>> Fri Jun  4 14:35:19 2021 | (b'#\xaf#/',) | (9295, 9903, 10639, 11215, 11311, 10991, 10287, 9583) | (b'#\xaf$\x0f&o)/+\x8f,o',)                | 0
>> Fri Jun  4 14:35:19 2021 | (b'$\x0f"o',) | (8687, 8975, 9615, 10351, 10863, 10863, 10447, 9711) | (b'#O"\x0f"\xef$\xef(\x0f*O',)             | 0
>> Fri Jun  4 14:35:19 2021 | (b"'o%\xcf",) | (9071, 8623, 8655, 9167, 9903, 10543, 10799, 10575) | (b'&\xef#\xef!\xef!\xaf#O&/',)             | 0
>> Fri Jun  4 14:35:19 2021 | (b')o)\xef',) | (10287, 9583, 8943, 8687, 9039, 9679, 10415, 10863) | (b'*o(\xaf%\xaf#/!\xef"\xef',)             | 0
>> Fri Jun  4 14:35:20 2021 | (b'%\xef)\x0f',) | (10927, 10735, 10159, 9391, 8815, 8719, 9135, 9807) | (b')\x0f*\xaf*O(/%o"\xef',)                | 0
>> Fri Jun  4 14:35:20 2021 | (b"'\x0f*/",) | (11183, 10959, 10351, 9583, 9039, 8975, 9423, 10095) | (b'*O+\xaf+\x0f(\xef%\xef#\xaf',)          | 0
>> Fri Jun  4 14:35:20 2021 | (b'(\xaf&\xef',) | (9327, 8943, 8975, 9551, 10287, 10927, 11119, 10863) | (b"'\xef$\xef#\x0f#\x0f$\xef'\xaf",)       | 0
>> Fri Jun  4 14:35:20 2021 | (b"'\xef&\xaf",) | (9231, 8751, 8687, 9071, 9839, 10479, 10831, 10671) | (b'\'o$o"O!\xaf#\x0f%\xcf',)               | 0
>> Fri Jun  4 14:35:20 2021 | (b'"\x8f%\xef',) | (10511, 10863, 10671, 10127, 9391, 8815, 8655, 9039) | (b'%\xef(\xaf*o*\x0f(/%O',)                | 0
>> Fri Jun  4 14:35:20 2021 | (b"(\xaf'\x0f",) | (9423, 8943, 8879, 9327, 10063, 10735, 11023, 10863) | (b'(/%O"\xef"o$\x0f&\xcf',)                | 0
>> Fri Jun  4 14:35:20 2021 | (b"#\xaf'/",) | (10831, 11247, 11119, 10607, 9839, 9199, 9007, 9391) | (b"'\x0f*\x0f+\xcf+\x8f)\xaf&\xcf",)       | 0
>> Fri Jun  4 14:35:20 2021 | (b'&\xef%/',) | (8943, 8591, 8783, 9359, 10095, 10639, 10799, 10415) | (b'&\x0f#O!\xaf!\xef$\x0f&\xef',)          | 0
>> Fri Jun  4 14:35:20 2021 | (b'#\xaf"O',) | (8655, 8943, 9583, 10351, 10831, 10831, 10415, 9647) | (b'#\x0f!\xef"\xaf%\x0f\'\xef)\xef',)      | 0
>> Fri Jun  4 14:35:21 2021 | (b'$\xcf#\x0f',) | (8655, 8751, 9231, 9999, 10607, 10831, 10543, 9935) | (b'#\xef!\xef!\xef#\xaf&o)\x0f',)          | 0
>> Fri Jun  4 14:35:21 2021 | (b' \xaf!o',) | (9135, 9839, 10511, 10863, 10639, 10063, 9327, 8751) | (b'!\xaf#/%\xef(\xaf*/)\xcf',)             | 0
>> Fri Jun  4 14:35:21 2021 | (b'(\xaf&\xaf',) | (9391, 9103, 9359, 9967, 10703, 11247, 11279, 10927) | (b"'\xaf%\x0f#\xaf$/&\xaf)o",)             | 0
>> Fri Jun  4 14:35:21 2021 | (b'!\xaf$\xcf',) | (10287, 10735, 10671, 10223, 9487, 8879, 8559, 8815) | (b"$\xcf'\xaf)\xaf)\xef(O%\xaf",)          | 0
>> Fri Jun  4 14:35:21 2021 | (b'$\xcf(\x0f',) | (10735, 10607, 10063, 9327, 8719, 8559, 8879, 9583) | (b'(/)\xef)\xaf\'\xcf$\xef"o',)            | 0
>> Fri Jun  4 14:35:21 2021 | (b'&O)o',) | (10959, 10735, 10095, 9391, 8879, 8815, 9231, 9967) | (b')\x8f*\xef*/\'\xef%\x0f"\xcf',)         | 0
>> Fri Jun  4 14:35:21 2021 | (b'$\xaf"\xef',) | (8751, 8943, 9551, 10287, 10863, 10927, 10543, 9839) | (b'#\xcf"O"\xaf$\xcf\'\xaf*\x0f',)         | 0
>> Fri Jun  4 14:35:21 2021 | (b'%o(\xef',) | (11087, 11119, 10735, 9999, 9327, 8975, 9167, 9743) | (b"(\xef+/+\xcf*o'\xaf$\xef",)             | 0
>> Fri Jun  4 14:35:22 2021 | (b' \xef#\x8f',) | (9967, 10607, 10799, 10575, 9935, 9199, 8687, 8687) | (b"#\xaf&o)\x0f*o)\xaf'o",)                | 0
>> Fri Jun  4 14:35:22 2021 | (b'(\xef(o',) | (9839, 9071, 8623, 8687, 9199, 9903, 10543, 10799) | (b')/&\xcf#\xef!\xef!\xaf#o',)             | 0
>> Fri Jun  4 14:35:22 2021 | (b' \xcf \xef',) | (8943, 9615, 10351, 10767, 10735, 10191, 9455, 8847) | (b'!\x8f"\xaf%\x0f\'\xef)\xcf)\xef',)      | 0
>> Fri Jun  4 14:35:22 2021 | (b'!O"\x0f',) | (9295, 9999, 10671, 10991, 10767, 10223, 9455, 8879) | (b'"O#\xcf&\xaf)O*\xcf*o',)                | 0
>> Fri Jun  4 14:35:22 2021 | (b'&\xef$\xef',) | (9039, 9039, 9551, 10255, 10927, 11183, 10959, 10351) | (b"%\x8f#o#/$\xef'\xaf*o",)                | 0
>> Fri Jun  4 14:35:22 2021 | (b'"o!O',) | (8559, 8975, 9711, 10351, 10735, 10607, 10063, 9295) | (b'"/!O"\xaf%O(\x0f)\xef',)                | 0
>> Fri Jun  4 14:35:22 2021 | (b'(\xef)o',) | (10223, 9487, 8879, 8623, 8911, 9551, 10287, 10799) | (b'*\x0f(o%\x8f"\xef!\xcf"\xaf',)          | 0
>> Fri Jun  4 14:35:22 2021 | (b'$\xef#/',) | (8687, 8719, 9263, 9967, 10607, 10863, 10607, 9967) | (b'$\x0f"/!\xef#\xaf&o(\xef',)             | 0
>> Fri Jun  4 14:35:22 2021 | (b'!o$/',) | (10159, 10767, 10991, 10671, 10031, 9295, 8815, 8783) | (b"$/&\xef)\x8f*\xcf*\x0f'\xcf",)          | 0
>> Fri Jun  4 14:35:23 2021 | (b'*\xcf*\xaf',) | (10351, 9647, 9135, 9103, 9583, 10255, 10991, 11279) | (b'+o)\x0f&/#\xef#o$\xef',)                | 0
>> Fri Jun  4 14:35:23 2021 | (b'%O#o',) | (8623, 8559, 8943, 9647, 10351, 10703, 10575, 10031) | (b'$O"\x0f!o"\xaf%O(\x0f',)                | 0
>> Fri Jun  4 14:35:23 2021 | (b'(\xef)/',) | (10095, 9391, 8783, 8591, 8943, 9583, 10319, 10767) | (b')\xef\'\xef%\x0f"\xaf!o"o',)            | 0
>> Fri Jun  4 14:35:23 2021 | (b'"o%\xcf',) | (10479, 10863, 10735, 10191, 9455, 8879, 8655, 8975) | (b'%\xaf(o*O*\x0f(O%o',)                   | 0
>> Fri Jun  4 14:35:23 2021 | (b' o"o',) | (9583, 10319, 10767, 10767, 10287, 9551, 8911, 8623) | (b'"\xaf%\x0f(\x0f*/*/(\xaf',)             | 0
>> Fri Jun  4 14:35:23 2021 | (b')\xef+o',) | (10927, 10287, 9583, 9039, 9071, 9551, 10287, 10959) | (b'+\xef*\xef(\xaf%\xcf#\xaf#O',)          | 0
>> Fri Jun  4 14:35:23 2021 | (b'(\xcf)\x0f',) | (10159, 9391, 8783, 8559, 8879, 9519, 10255, 10735) | (b')\xef(/%O"\xaf!\x8f"o',)                | 0
>> Fri Jun  4 14:35:23 2021 | (b"$\xaf'\xef",) | (10703, 10543, 9999, 9263, 8687, 8495, 8879, 9551) | (b'(\x0f)\xef)\x8f\'\xaf$\xcf"O',)         | 0
>> Fri Jun  4 14:35:24 2021 | (b' \x8f!\xef',) | (9327, 10095, 10671, 10831, 10511, 9903, 9135, 8687) | (b'"\x0f$\x0f&\xef)o*o)o',)                | 0
>> Fri Jun  4 14:35:24 2021 | (b"#\xef'\x8f",) | (10863, 11087, 10831, 10159, 9423, 8943, 8911, 9391) | (b"'o)\xef+/*o(/%O",)                      | 0
>> Fri Jun  4 14:35:24 2021 | (b'(/*\xaf',) | (11023, 10639, 9935, 9231, 8911, 9103, 9679, 10447) | (b'*\xef+O)\xef\'/$o"\xcf',)               | 0
>> Fri Jun  4 14:35:24 2021 | (b' \xef!/',) | (8911, 9583, 10287, 10767, 10735, 10223, 9519, 8879) | (b'!\x8f"\x8f$\xef\'\xaf)\xcf*\x0f',)      | 0
>> Fri Jun  4 14:35:24 2021 | (b'(/&\xef',) | (9391, 8783, 8623, 8943, 9615, 10351, 10799, 10703) | (b'\'\xef%\x0f"\xaf!\xaf"\xaf%\x0f',)      | 0
>> Fri Jun  4 14:35:24 2021 | (b"$\xaf'\xef",) | (10735, 10607, 10127, 9391, 8783, 8559, 8847, 9487) | (b'\'\xef)\xaf)\xaf\'\xef$\xef"o',)        | 0
>> Fri Jun  4 14:35:24 2021 | (b'"O!\xef',) | (9039, 9647, 10415, 10959, 11023, 10671, 9967, 9263) | (b'"\xaf#/%O(O*\xaf+/',)                   | 0
>> Fri Jun  4 14:35:24 2021 | (b'*o)\xaf',) | (10095, 9391, 9007, 9135, 9711, 10447, 11023, 11215) | (b"*o'\xcf$\xef#/#o%o",)                   | 0
>> Fri Jun  4 14:35:24 2021 | (b' \x0f \xef',) | (9039, 9743, 10415, 10703, 10511, 9967, 9199, 8623) | (b'!/"\xaf%o(/)\xaf)O',)                   | 0
>> Fri Jun  4 14:35:25 2021 | (b'"\xef!\xcf',) | (8655, 9071, 9775, 10479, 10863, 10703, 10159, 9423) | (b'"o!\xaf"\xef%\x8f(o*O',)                | 0
>> Fri Jun  4 14:35:25 2021 | (b'%\xef$\x0f',) | (8783, 8623, 8975, 9679, 10415, 10831, 10735, 10223) | (b'%\x0f"\xaf!\xaf"\xef%O(/',)             | 0
>> Fri Jun  4 14:35:25 2021 | (b")/'\xef",) | (9583, 8975, 8815, 9135, 9807, 10543, 10991, 10927) | (b'(\xcf%\xef#o"o#o%\xef',)                | 0
>> Fri Jun  4 14:35:25 2021 | (b'"/#\x8f',) | (9839, 10575, 11119, 11279, 10927, 10223, 9519, 9071) | (b'#\xef%\xef(\xef+O,\x0f+\x0f',)          | 0
>> Fri Jun  4 14:35:25 2021 | (b'&\xcf)o',) | (10735, 10319, 9647, 8943, 8591, 8751, 9327, 10095) | (b')o)\xef(\xaf%\xef#/!\x8f',)             | 0
>> Fri Jun  4 14:35:25 2021 | (b' \x0f!\xaf',) | (9327, 10095, 10607, 10703, 10319, 9647, 8943, 8559) | (b'!\xef$\x0f&\xef)O)\xef(\xcf',)          | 0
>> Fri Jun  4 14:35:25 2021 | (b')/(\xaf',) | (9839, 9135, 8687, 8783, 9327, 10063, 10703, 10927) | (b')\x8f\'/$O"o"/#\xef',)                  | 0
>> Fri Jun  4 14:35:25 2021 | (b'!o#\x8f',) | (9935, 10639, 11055, 10991, 10479, 9743, 9103, 8879) | (b'#\xaf&/)\x0f+\x0f+\x0f)O',)             | 0
>> Fri Jun  4 14:35:26 2021 | (b")o'\xef",) | (9583, 9039, 8911, 9295, 9967, 10671, 11055, 10991) | (b'(\xcf%\xef#\x8f"\xcf$\x0f&\xaf',)       | 0
>> Fri Jun  4 14:35:26 2021 | (b"$/'\x8f",) | (10735, 10735, 10319, 9583, 8911, 8591, 8783, 9391) | (b"'\x8f)\xaf*/(\xcf&\x0f#o",)             | 0
>> Fri Jun  4 14:35:26 2021 | (b' \xcf!\x0f',) | (8943, 9615, 10351, 10767, 10703, 10191, 9455, 8815) | (b'!o"o%\x0f\'\xef)\xcf)\xef',)            | 0
>> Fri Jun  4 14:35:26 2021 | (b' \x8f!\x0f',) | (8975, 9711, 10383, 10767, 10671, 10095, 9327, 8783) | (b'!o"\xcf%o(/)\xef)\xaf',)                | 0
>> Fri Jun  4 14:35:26 2021 | (b'*\xaf+/',) | (10671, 9935, 9327, 9071, 9359, 9999, 10735, 11247) | (b"+\xef*\x0f'O$\xaf#O$/",)                | 0
>> Fri Jun  4 14:35:26 2021 | (b'"O"o',) | (9263, 9967, 10703, 11119, 11087, 10607, 9839, 9199) | (b'"\xef#\xef&o)O+O+o',)                   | 0
>> Fri Jun  4 14:35:26 2021 | (b'(/)\x8f',) | (10415, 9711, 8975, 8559, 8591, 9103, 9839, 10479) | (b')\xef(\xef&\xaf#\xaf!\xaf!o',)          | 0
>> Fri Jun  4 14:35:26 2021 | (b'#o&\xef',) | (10671, 10863, 10543, 9903, 9167, 8687, 8719, 9199) | (b"&\xcf)o*o)\x8f'/$o",)                   | 0
>> Fri Jun  4 14:35:26 2021 | (b' o"o',) | (9551, 10287, 10767, 10735, 10255, 9583, 8879, 8591) | (b'"o$\xcf\'\xaf)\xaf*\x0f(\xaf',)         | 0
>> Fri Jun  4 14:35:27 2021 | (b'"\x0f"\x0f',) | (9199, 9839, 10575, 11023, 10991, 10511, 9807, 9135) | (b'"\xaf#\xaf%\xef(\xef*\xef+\x0f',)       | 0
>> Fri Jun  4 14:35:27 2021 | (b'"/$\xcf',) | (10287, 10959, 11183, 10927, 10287, 9551, 9007, 9007) | (b"$\xef'\xaf*o+\x8f*\xef(\xaf",)          | 0
>> Fri Jun  4 14:35:27 2021 | (b"'\xaf&/",) | (9135, 8623, 8623, 9071, 9743, 10415, 10735, 10543) | (b'\'\x0f$/!\xef!o"\xef%\x8f',)            | 0
>> Fri Jun  4 14:35:27 2021 | (b'&\xef)o',) | (10671, 10223, 9487, 8847, 8559, 8783, 9391, 10159) | (b')\xaf)\xef(o%\xaf"\xef!o',)             | 0
>> Fri Jun  4 14:35:27 2021 | (b'!\xaf%O',) | (10351, 10831, 10863, 10415, 9711, 9007, 8687, 8879) | (b"$\xef'\xef*\x0f*\xaf)\x0f&o",)          | 0
>> Fri Jun  4 14:35:27 2021 | (b"'\xef&/",) | (9231, 9007, 9263, 9903, 10639, 11119, 11151, 10735) | (b'&\xef$o#/#\xef&O)O',)                   | 0
>> Fri Jun  4 14:35:27 2021 | (b')o+/',) | (10927, 10351, 9583, 9071, 8975, 9423, 10159, 10831) | (b'+\xaf+\x0f(\xef%\xef#\xaf#\x0f',)       | 0
>> Fri Jun  4 14:35:27 2021 | (b' \x8f"\xef',) | (9775, 10479, 10799, 10671, 10095, 9359, 8783, 8623) | (b"#\x0f%\xaf(o*\x0f)\xef'\xcf",)          | 0
>> Fri Jun  4 14:35:28 2021 | (b' /!o',) | (9231, 9999, 10575, 10735, 10447, 9775, 9071, 8591) | (b'!\xaf#\xaf&o(\xef*\x0f)/',)             | 0
>> Fri Jun  4 14:35:28 2021 | (b'!\xef!o',) | (8719, 9295, 10031, 10607, 10831, 10511, 9903, 9135) | (b'!\xef!\xef#\xcf&\x8f)/*O',)             | 0
>> Fri Jun  4 14:35:28 2021 | (b'&O)\xaf',) | (11247, 11151, 10671, 9903, 9263, 9039, 9295, 9967) | (b")\xaf+\xaf+\xcf*\x0f'o$\xaf",)          | 0
>> Fri Jun  4 14:35:28 2021 | (b'%O(o',) | (10831, 10671, 10095, 9391, 8815, 8623, 9007, 9711) | (b'(\xaf*O)\xef\'\xef%\x0f"\xaf',)         | 0
>> Fri Jun  4 14:35:28 2021 | (b'"o%\xcf',) | (10447, 10767, 10607, 9999, 9263, 8687, 8591, 8975) | (b"%\xcf(o*\x0f)\xaf'\x8f$\xaf",)          | 0
>> Fri Jun  4 14:35:28 2021 | (b'!\x0f#\xef',) | (10031, 10639, 10831, 10543, 9903, 9135, 8687, 8687) | (b"#\xef&\xaf)/*o)o'\x0f",)                | 0
>> Fri Jun  4 14:35:28 2021 | (b' \xaf#O',) | (9903, 10543, 10799, 10543, 9935, 9199, 8655, 8623) | (b"#O%\xef(\xaf)\xef)o'/",)                | 0
>> Fri Jun  4 14:35:28 2021 | (b'"\xcf%\x8f',) | (10479, 11119, 11311, 11055, 10447, 9679, 9167, 9167) | (b'%o(O+\x0f,/+o)/',)                      | 0
>> Fri Jun  4 14:35:28 2021 | (b"'\xef&o",) | (9231, 8783, 8719, 9199, 9903, 10575, 10863, 10671) | (b'\'o$o"O!\xef#o&/',)                     | 0
>> Fri Jun  4 14:35:29 2021 | (b' o \xef',) | (8943, 9615, 10319, 10735, 10575, 10063, 9327, 8719) | (b'!o"o%\x0f\'\xef)\xaf)\x8f',)            | 0
>> Fri Jun  4 14:35:29 2021 | (b'$\xaf(\x0f',) | (10831, 10735, 10223, 9519, 8879, 8623, 8911, 9519) | (b'(\x0f*/*/(o%\x8f"\xef',)                | 0
>> Fri Jun  4 14:35:29 2021 | (b')/(o',) | (9807, 9103, 8687, 8815, 9327, 10095, 10671, 10863) | (b')O&\xcf#\xef"\x0f"O$/',)                | 0
>> Fri Jun  4 14:35:29 2021 | (b'"O"/',) | (9167, 9807, 10543, 11023, 11023, 10607, 9839, 9199) | (b'"\xcf#\xaf%\xef(\xef+\x0f+o',)          | 0
>> Fri Jun  4 14:35:29 2021 | (b'!o#\xcf',) | (9999, 10703, 10991, 10799, 10223, 9487, 8943, 8815) | (b'#\xef&o)O*\xef*o(o',)                   | 0
>> Fri Jun  4 14:35:29 2021 | (b'&o$\xaf',) | (8815, 8559, 8815, 9423, 10159, 10671, 10735, 10319) | (b'%\xaf"\xef!\x8f"/$o\'O',)               | 0
