>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Thu Jun  3 16:43:35 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23328, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:35 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:36 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:36 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23328, 23264, 23264, 23328, 23328, 23296) | (b'[\x00[ [ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:36 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23328, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:36 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23296, 23328, 23296, 23328) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:36 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:36 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23328, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:36 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:36 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:36 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23328, 23264, 23264, 23296, 23328, 23296) | (b'[ [ [\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:37 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:37 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23328, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:37 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:37 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:37 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:37 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23328, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:37 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:37 2021 | (b'X\xc0\\\x00',) | (23456, 23040, 23168, 23264, 23232, 23264, 23296, 23328) | (b'[\x00[ [ [ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:38 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23328, 23264, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:38 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[ [ [\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:38 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23296, 23328, 23264, 23328) | (b'[ [\x00[ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:38 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23296) | (b'[ [ [\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:38 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:38 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:38 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:38 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23200, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:38 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23328, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:39 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23328, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:39 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:39 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:39 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:39 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23328, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:39 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:39 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:39 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23328, 23264, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [\x00',)                      | 0
>> Thu Jun  3 16:43:40 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:40 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:40 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:40 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23328, 23264, 23264, 23328, 23328, 23296) | (b'[\x00[ [ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:40 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:40 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:40 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:40 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23328, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:41 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:41 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:41 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23200, 23296, 23328, 23296) | (b'[ [ [\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:41 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:41 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:41 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23328, 23264, 23296, 23328, 23264, 23328) | (b'[ [\x00[ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:41 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:41 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23296, 23328, 23264, 23360) | (b'[ [\x00[ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:41 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:42 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:42 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:42 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23296, 23328, 23264, 23328) | (b'[ [\x00[ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:42 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:42 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:42 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:42 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23296) | (b'[\x00[ [ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:42 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23328, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:43 2021 | (b'X\xc0\\\x00',) | (23456, 23040, 23168, 23264, 23264, 23264, 23296, 23328) | (b'Z\xe0[ [@[\x00[ [ ',)                   | 0
>> Thu Jun  3 16:43:43 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:43 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:43 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23232, 23296, 23328, 23296) | (b'[ [\x00[ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:43 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23296, 23328, 23264, 23328) | (b'[ [\x00[ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:43 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:43 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:43 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23328, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:43 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:44 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [@[\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:44 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[\x00[\x00[\x00',)             | 0
>> Thu Jun  3 16:43:44 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:44 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[\x00[\x00[\x00[ [ [ ',)                | 0
>> Thu Jun  3 16:43:44 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:44 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:44 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23232, 23328, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:44 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:45 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [@[\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:45 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:45 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:45 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:45 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:45 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:45 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:45 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:45 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:46 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23328, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:46 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:46 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:46 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [@[\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:46 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23328, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:46 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23232, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:46 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:46 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:47 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:47 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23200, 23328, 23328, 23296) | (b'[ [ [\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:47 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:47 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [@[\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:47 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:47 2021 | (b'X\xa0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:47 2021 | (b'X\xa0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ Z\xe0',)                   | 0
>> Thu Jun  3 16:43:47 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [@[\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:47 2021 | (b'X\xc0\\\x00',) | (23456, 23040, 23168, 23264, 23232, 23264, 23264, 23328) | (b'[ [\x00[ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:48 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23264, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:48 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:48 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [@[\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:48 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[\x00[\x00[\x00[\x00[\x00',)       | 0
>> Thu Jun  3 16:43:48 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ Z\xe0',)                   | 0
>> Thu Jun  3 16:43:48 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:48 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23296, 23232, 23328, 23328, 23264) | (b'[ [@[\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:48 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [\x00[ [\x00',)                | 0
>> Thu Jun  3 16:43:49 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:49 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:49 2021 | (b'X\xa0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [@[\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:49 2021 | (b'X\xa0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:49 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:49 2021 | (b'X\xa0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:49 2021 | (b'X\xa0\\\x00',) | (23168, 23136, 23296, 23264, 23232, 23296, 23328, 23296) | (b'[ [ [\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:49 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [ ',)                      | 0
>> Thu Jun  3 16:43:49 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:50 2021 | (b'X\xa0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:50 2021 | (b'X\xa0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:50 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:50 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23232, 23296, 23296, 23264) | (b'[ [ Z\xe0[ [ Z\xe0',)                   | 0
>> Thu Jun  3 16:43:50 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:50 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[@[ [\x00',)                   | 0
>> Thu Jun  3 16:43:50 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[\x00[\x00[\x00[\x00[\x00',)       | 0
>> Thu Jun  3 16:43:50 2021 | (b'X\xa0[\xe0',) | (23168, 23168, 23232, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:51 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23296) | (b'[ [ [ [ [ [ ',)                         | 0
>> Thu Jun  3 16:43:51 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:51 2021 | (b'X\xa0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [@[\x00[\x00[\x00[\x00',)             | 0
>> Thu Jun  3 16:43:51 2021 | (b'X\xa0[\xe0',) | (23168, 23168, 23232, 23264, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:51 2021 | (b'X\xc0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:51 2021 | (b'X\xa0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [@[\x00[ [\x00[ ',)                   | 0
>> Thu Jun  3 16:43:51 2021 | (b'X\xa0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[\x00[\x00[\x00[\x00[\x00',)       | 0
>> Thu Jun  3 16:43:51 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:51 2021 | (b'X\xa0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:52 2021 | (b'X\xa0\\\x00',) | (23136, 23136, 23264, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:52 2021 | (b'X\xc0\\\x00',) | (23136, 23136, 23296, 23264, 23264, 23296, 23328, 23296) | (b'[\x00[ [ [ [ [\x00',)                   | 0
>> Thu Jun  3 16:43:52 2021 | (b'X\xa0[\xe0',) | (23168, 23168, 23232, 23264, 23264, 23296, 23328, 23264) | (b'[ [ Z\xe0[ [ Z\xe0',)                   | 0
>> Thu Jun  3 16:43:52 2021 | (b'X\xa0\\\x00',) | (23136, 23168, 23296, 23232, 23264, 23296, 23328, 23264) | (b'[ [ [\x00[ [ [ ',)                      | 0
>> Thu Jun  3 16:43:52 2021 | (b'X\xa0\\\x00',) | (23168, 23136, 23296, 23264, 23232, 23296, 23328, 23296) | (b'[ [ [\x00[ [\x00[ ',)                   | 0
